# Time 8,KK,Kpp,PP,K,Kp,K_KK,Kp_KK,Kpp_PP,Kp_PP,KKa,PPa
0.0000000000,103,0,497,1201,0,0,0,0,0,0,0
0.5000001486,82,7,496,1171,1,18,3,1,0,0,0
1.0000002973,78,24,493,1146,2,25,0,4,0,0,0
1.5000004459,73,38,491,1122,5,26,4,6,0,0,0
2.0000005946,74,47,490,1113,5,27,2,7,0,0,0
2.5000007432,79,65,489,1098,6,22,2,6,2,0,0
3.0000008919,67,74,487,1072,9,33,3,10,0,0,0
3.5000010405,73,88,484,1057,13,29,1,13,0,0,0
4.0000011892,70,92,483,1046,16,30,3,14,0,0,0
4.5000013377,74,100,476,1033,18,27,2,21,0,0,0
5.0000014865,74,103,466,1023,15,28,1,28,3,0,0
5.5000016351,72,111,474,1019,17,26,5,21,2,0,0
6.0000017833,78,120,476,1017,18,25,0,19,2,0,0
6.5000019324,82,120,479,1026,16,19,2,15,3,0,0
7.0000020810,72,121,477,1013,16,28,3,19,1,0,0
7.5000022289,72,133,477,997,20,30,1,17,3,0,0
8.0000023783,69,142,480,988,20,33,1,16,1,0,0
8.5000025269,72,142,475,986,20,30,1,19,3,0,0
9.0000026749,71,145,477,987,17,30,2,18,2,0,0
9.5000028240,76,139,466,992,12,25,2,28,3,0,0
10.0000029725,77,140,463,990,11,23,3,31,3,0,0
10.5000031210,66,144,467,980,10,36,1,26,4,0,0
11.0000032696,68,153,473,981,8,32,3,23,1,0,0
11.5000034181,59,152,472,968,12,41,3,23,2,0,0
12.0000035667,72,161,465,961,16,25,6,23,9,0,0
12.5000037152,69,158,464,960,16,32,2,30,3,0,0
13.0000038637,74,159,464,966,14,24,5,29,4,0,0
13.5000040123,71,161,472,967,16,30,2,23,2,0,0
14.0000041608,77,159,462,964,17,24,2,33,2,0,0
14.5000043094,77,152,459,971,14,23,3,36,2,0,0
15.0000044579,68,144,459,972,12,32,3,33,5,0,0
15.5000046065,75,157,471,979,11,27,1,23,3,0,0
16.0000047550,76,150,464,982,9,23,4,29,4,0,0
16.5000049037,69,150,471,978,13,33,1,22,4,0,0
17.0000050525,66,151,474,976,14,34,3,23,0,0,0
17.5000052013,80,146,465,985,15,23,0,30,2,0,0
18.0000053500,72,149,466,979,11,28,3,28,3,0,0
18.5000054988,70,156,475,975,15,32,1,21,1,0,0
19.0000056475,79,163,464,967,14,20,4,28,5,0,0
19.5000057963,83,166,468,976,10,19,1,25,4,0,0
20.0000059450,70,155,469,976,9,30,3,27,1,0,0
20.5000060938,71,149,464,980,7,29,3,31,2,0,0
21.0000062425,75,153,463,976,10,27,1,31,3,0,0
21.5000063913,69,162,476,971,13,32,2,19,2,0,0
22.0000065400,76,154,465,976,12,23,4,31,1,0,0
22.5000066888,73,145,457,976,10,26,4,38,2,0,0
23.0000068375,64,148,462,966,13,33,6,34,1,0,0
23.5000069863,73,155,462,968,13,26,4,32,3,0,0
24.0000071350,72,155,466,969,15,26,5,27,4,0,0
24.5000072838,71,163,473,965,17,28,4,20,4,0,0
25.0000074326,75,160,474,974,16,26,2,21,2,0,0
25.5000075813,72,159,469,968,15,27,4,25,3,0,0
26.0000077301,72,162,467,963,15,30,1,28,2,0,0
26.5000078788,68,157,465,967,10,30,5,30,2,0,0
27.0000080276,68,155,470,970,14,30,5,25,2,0,0
27.5000081763,72,152,465,974,12,27,4,31,1,0,0
28.0000083251,79,145,467,990,12,23,1,28,2,0,0
28.5000084738,70,141,464,979,15,31,2,29,4,0,0
29.0000086226,70,138,466,986,13,31,2,27,4,0,0
29.5000087713,79,146,471,994,11,23,1,21,5,0,0
30.0000089201,76,136,471,999,13,25,2,24,2,0,0
30.5000090688,64,127,469,993,14,36,3,25,3,0,0
31.0000092176,72,139,475,999,10,30,1,21,1,0,0
31.5000093663,74,152,474,987,10,26,3,23,0,0,0
32.0000095151,78,150,466,984,11,21,4,30,1,0,0
32.5000096638,72,148,471,985,11,27,4,22,4,0,0
33.0000098126,73,146,466,983,11,28,2,30,1,0,0
33.5000099614,79,150,466,986,10,23,1,28,3,0,0
34.0000101101,70,153,478,983,13,30,3,17,2,0,0
34.5000102589,80,155,462,974,14,22,1,34,1,0,0
35.0000104076,73,151,474,983,14,28,2,21,2,0,0
35.5000105564,62,141,467,976,13,36,5,28,2,0,0
36.0000107051,73,142,468,988,12,25,5,26,3,0,0
36.5000108539,79,141,470,994,15,21,3,22,5,0,0
37.0000110026,78,134,469,997,17,23,2,24,4,0,0
37.5000111514,76,133,470,998,16,23,4,23,4,0,0
38.0000113001,78,128,463,998,16,24,1,29,5,0,0
38.5000114489,81,124,472,1011,19,21,1,23,2,0,0
39.0000115976,82,123,465,1005,20,20,1,31,1,0,0
39.5000117464,77,120,467,1008,17,23,3,29,1,0,0
40.0000118951,78,120,475,1019,15,25,0,21,1,0,0
40.5000120439,75,119,470,1013,14,27,1,26,1,0,0
41.0000121927,74,125,468,1007,11,24,5,24,5,0,0
41.5000123414,67,128,470,996,14,33,3,25,2,0,0
42.0000124902,72,139,472,990,16,29,2,24,1,0,0
42.5000126389,75,147,475,990,14,24,4,21,1,0,0
43.0000127877,74,136,470,994,15,26,3,23,4,0,0
43.5000129364,74,144,473,991,13,25,4,21,3,0,0
44.0000130852,75,139,465,989,13,28,0,27,5,0,0
44.5000132339,71,142,473,993,10,29,3,23,1,0,0
45.0000133827,75,137,471,999,11,27,1,26,0,0,0
45.5000135314,71,132,465,993,12,31,1,30,2,0,0
46.0000136802,66,133,471,991,14,37,0,25,1,0,0
46.5000138289,70,140,476,992,15,31,2,20,1,0,0
47.0000139777,76,144,470,992,11,25,2,22,5,0,0
47.5000141264,65,143,474,984,13,36,2,19,4,0,0
48.0000142752,66,146,471,978,14,37,0,25,1,0,0
48.5000144239,70,150,477,985,13,31,2,18,2,0,0
49.0000145727,71,152,475,980,15,31,1,20,2,0,0
49.5000147215,70,140,466,984,13,32,1,30,1,0,0
50.0000148702,70,133,464,989,13,31,2,30,3,0,0
50.5000150190,66,129,461,983,16,33,4,31,5,0,0
51.0000151677,67,134,466,985,15,33,3,28,3,0,0
51.5000153165,66,131,463,985,14,35,2,29,5,0,0
52.0000154652,66,132,471,995,11,34,3,22,4,0,0
52.5000156140,74,141,479,1000,13,29,0,17,1,0,0
53.0000157627,72,135,476,1001,13,29,2,17,4,0,0
53.5000159115,78,128,464,1002,13,21,4,30,3,0,0
54.0000160602,79,142,475,999,14,21,3,19,3,0,0
54.5000162090,78,137,468,997,13,23,2,26,3,0,0
55.0000163577,65,130,466,990,12,35,3,28,3,0,0
55.5000165065,71,141,470,983,18,29,3,23,4,0,0
56.0000166552,75,145,467,980,18,25,3,30,0,0,0
56.5000168040,83,147,468,986,19,16,4,25,4,0,0
57.0000169527,66,136,467,978,20,35,2,20,10,0,0
57.5000171015,64,132,466,978,21,33,6,28,3,0,0
58.0000172503,72,138,464,979,20,31,0,29,4,0,0
58.5000173990,72,128,466,990,21,31,0,28,3,0,0
59.0000175478,71,130,463,984,21,29,3,31,3,0,0
59.5000176965,77,137,468,988,21,26,0,25,4,0,0
60.0000178453,79,135,465,995,15,22,2,28,4,0,0
60.5000179940,73,134,472,995,17,29,1,24,1,0,0
61.0000181428,75,132,473,996,21,25,3,22,2,0,0
61.5000182915,73,135,467,984,22,27,3,24,6,0,0
62.0000184403,72,136,465,981,21,30,1,29,3,0,0
62.5000185890,75,138,464,983,19,28,0,28,5,0,0
63.0000187378,69,143,472,983,16,31,3,24,1,0,0
63.5000188865,69,142,473,987,14,28,6,18,6,0,0
64.0000190353,77,145,472,991,14,25,1,21,4,0,0
64.5000191840,74,144,470,987,14,25,4,25,2,0,0
65.0000193328,71,145,469,982,14,29,3,26,2,0,0
65.5000194816,65,137,472,981,20,37,1,22,3,0,0
66.0000196257,78,141,469,987,20,24,1,26,2,0,0
66.5000197791,70,137,467,984,17,30,3,26,4,0,0
67.0000199278,71,137,474,993,16,26,6,22,1,0,0
67.5000200667,69,128,467,994,15,30,4,26,4,0,0
68.0000202253,73,128,464,993,17,26,4,33,0,0,0
68.5000203741,78,131,468,998,18,18,7,25,4,0,0
69.0000205077,75,122,464,1003,15,27,1,28,5,0,0
69.5000206716,67,115,471,1006,18,32,4,22,4,0,0
70.0000208203,76,120,469,1005,21,24,3,26,2,0,0
70.5000209487,79,119,472,1007,26,23,1,23,2,0,0
71.0000211178,84,127,474,1009,23,19,0,21,2,0,0
71.5000212666,89,121,471,1020,20,14,0,26,0,0,0
72.0000213897,77,114,465,1008,21,23,3,30,2,0,0
72.5000215641,78,120,475,1016,18,22,3,18,4,0,0
73.0000217128,74,114,470,1009,22,27,2,27,0,0,0
73.5000218307,70,120,477,1009,19,32,1,20,0,0,0
74.0000220104,70,123,475,1005,18,31,2,18,4,0,0
74.5000221591,74,122,469,1004,18,27,2,24,4,0,0
75.0000222717,76,127,467,1000,17,27,0,28,2,0,0
75.5000224566,73,122,465,1004,13,28,2,28,4,0,0
76.0000226054,76,127,473,1007,16,25,2,20,4,0,0
76.5000227127,79,132,470,999,19,22,2,24,3,0,0
77.0000229029,79,135,470,996,19,20,4,24,3,0,0
77.5000230516,77,137,469,994,16,22,4,26,2,0,0
78.0000231537,75,132,464,992,16,26,2,33,0,0,0
78.5000233491,73,135,465,986,18,27,3,31,1,0,0
79.0000234979,78,136,467,993,17,24,1,26,4,0,0
79.5000235946,78,134,470,1001,14,23,2,26,1,0,0
80.0000237954,77,132,466,996,16,22,4,28,3,0,0
80.5000239441,78,129,466,1002,14,25,0,29,2,0,0
81.0000240356,68,128,471,996,16,32,3,22,4,0,0
81.5000242417,72,126,464,994,17,29,2,30,3,0,0
82.0000243904,71,123,463,999,13,29,3,32,2,0,0
82.5000244766,67,131,471,992,16,33,3,22,4,0,0
83.0000246879,70,128,466,995,14,32,1,28,3,0,0
83.5000248367,68,121,463,999,12,30,5,29,5,0,0
84.0000249176,67,122,470,1002,14,32,4,23,4,0,0
84.5000251342,70,125,466,998,14,31,2,31,0,0,0
85.0000252829,73,121,466,999,20,29,1,28,3,0,0
85.5000253586,81,124,477,1016,19,19,3,17,3,0,0
86.0000255804,83,127,473,1012,18,20,0,23,1,0,0
86.5000257292,74,124,471,1008,14,28,1,24,2,0,0
87.0000257996,68,125,469,996,17,35,0,26,2,0,0
87.5000260267,80,140,470,997,14,23,0,27,0,0,0
88.0000261754,74,136,470,994,15,27,2,25,2,0,0
88.5000262406,69,127,465,996,12,31,3,31,1,0,0
89.0000264729,70,135,460,984,12,30,3,33,4,0,0
89.5000266217,71,133,454,981,12,29,3,37,6,0,0
90.0000266816,66,134,460,981,12,35,2,33,4,0,0
90.5000269192,80,131,459,994,15,23,0,32,6,0,0
91.0000270680,76,127,463,997,16,25,2,31,3,0,0
91.5000271226,72,131,472,998,16,30,1,23,2,0,0
92.0000273655,68,130,474,998,15,32,3,19,4,0,0
92.5000275142,76,133,472,1001,15,24,3,22,3,0,0
93.0000275636,80,129,467,1006,13,22,1,25,5,0,0
93.5000278117,80,137,473,1001,16,22,1,19,5,0,0
94.0000279605,75,134,476,1004,14,28,0,18,3,0,0
94.5000280045,76,130,464,997,14,21,6,29,4,0,0
95.0000282580,68,127,470,998,14,33,2,24,3,0,0
95.5000284067,74,134,466,991,16,25,4,29,2,0,0
96.0000284455,71,129,466,989,20,28,4,27,4,0,0
96.5000287042,79,138,465,988,19,19,5,28,4,0,0
97.0000288530,80,135,466,987,25,21,2,30,1,0,0
97.5000288865,76,137,469,983,26,26,1,24,4,0,0
98.0000291505,81,132,468,992,26,21,1,27,2,0,0
98.5000292993,72,120,459,989,23,25,6,34,4,0,0
99.0000293275,79,123,466,998,25,21,3,30,1,0,0
99.5000295968,74,123,469,996,25,29,0,27,1,0,0
100.0000297455,68,124,468,990,23,35,0,25,4,0,0
100.5000297685,80,129,469,998,23,22,1,23,5,0,0
101.0000300430,75,126,468,999,19,25,3,28,1,0,0
101.5000301918,65,137,468,977,20,37,1,25,4,0,0
102.0000302095,76,141,469,983,22,26,1,25,3,0,0
102.5000304893,79,141,469,987,21,23,1,26,2,0,0
103.0000306380,67,141,469,978,18,35,1,25,3,0,0
103.5000306505,72,147,474,980,20,26,5,20,3,0,0
104.0000309355,65,154,475,970,17,33,5,18,4,0,0
104.5000310843,69,160,479,972,17,33,1,17,1,0,0
105.0000310915,72,152,469,973,17,29,2,25,3,0,0
105.5000313818,72,158,470,963,22,28,3,24,3,0,0
106.0000315306,71,149,461,963,21,27,5,31,5,0,0
106.5000315325,65,141,460,967,18,34,4,35,2,0,0
107.0000318281,71,145,472,981,18,29,3,25,0,0,0
107.5000319768,74,148,468,976,19,26,3,27,2,0,0
108.0000321256,72,144,473,979,23,29,2,22,2,0,0
108.5000322743,67,135,465,978,20,32,4,28,4,0,0
109.0000324231,81,147,465,984,16,19,3,30,2,0,0
109.5000325718,79,141,461,984,16,20,4,33,3,0,0
110.0000327206,78,139,458,981,17,23,2,34,5,0,0
110.5000328693,86,140,466,991,22,16,1,25,6,0,0
111.0000330181,83,132,462,992,22,20,0,32,3,0,0
111.5000331668,75,132,465,984,25,25,3,28,4,0,0
112.0000333156,84,134,464,992,23,18,1,32,1,0,0
112.5000334643,80,128,471,1004,20,22,1,24,2,0,0
113.0000336131,78,133,471,999,18,23,2,22,4,0,0
113.5000337618,75,130,464,992,18,26,2,31,2,0,0
114.0000339106,74,134,471,994,18,25,4,24,2,0,0
114.5000340594,73,139,478,995,18,26,4,16,3,0,0
115.0000342081,78,144,475,996,14,20,5,20,2,0,0
115.5000343569,80,137,471,1005,10,18,5,23,3,0,0
116.0000345056,78,140,476,1004,11,23,2,19,2,0,0
116.5000346544,82,142,472,1003,10,19,2,23,2,0,0
117.0000348031,70,134,470,996,11,32,1,27,0,0,0
117.5000349519,78,140,465,994,10,22,3,29,3,0,0
118.0000351006,74,145,469,985,14,27,2,26,2,0,0
118.5000352494,68,135,464,982,16,33,2,29,4,0,0
119.0000353981,78,138,461,986,16,23,2,34,2,0,0
119.5000355469,71,138,465,986,13,30,2,27,5,0,0
120.0000356956,68,146,474,985,12,32,3,21,2,0,0
120.5000358444,70,141,471,986,15,27,6,21,5,0,0
121.0000359931,76,134,467,994,16,25,2,29,1,0,0
121.5000361419,77,135,467,991,19,24,2,27,3,0,0
122.0000362907,75,140,470,984,22,28,0,25,2,0,0
122.5000364394,79,135,467,989,23,21,3,26,4,0,0
123.0000365882,71,138,472,984,22,30,2,22,3,0,0
123.5000367369,73,137,471,987,21,25,5,24,2,0,0
124.0000368857,79,139,474,997,18,19,5,21,2,0,0
124.5000370344,73,135,470,994,15,28,2,22,5,0,0
125.0000371832,67,130,472,993,17,34,2,20,5,0,0
125.5000373319,76,127,469,1002,17,24,3,27,1,0,0
126.0000374807,73,127,469,998,18,28,2,24,4,0,0
126.5000376294,76,125,472,1008,16,26,1,24,1,0,0
127.0000377782,72,115,468,1012,14,29,2,26,3,0,0
127.5000379269,69,121,474,1009,14,34,0,20,3,0,0
128.0000380757,65,130,473,996,13,33,5,22,2,0,0
128.5000382244,66,144,476,988,11,37,0,18,3,0,0
129.0000383732,68,146,469,983,9,34,1,28,0,0,0
129.5000385219,65,152,476,978,12,36,2,19,2,0,0
130.0000386707,70,152,468,973,14,27,6,24,5,0,0
130.5000388195,70,153,468,970,16,31,2,27,2,0,0
131.0000389682,73,164,470,961,19,27,3,27,0,0,0
131.5000391170,86,170,469,965,21,15,2,27,1,0,0
132.0000392657,75,156,465,967,18,27,1,30,2,0,0
132.5000394145,73,155,467,967,19,26,4,30,0,0,0
133.0000395632,65,145,468,972,17,38,0,27,2,0,0
133.5000397120,69,152,474,974,18,31,3,21,2,0,0
134.0000398607,83,154,468,982,16,20,0,28,1,0,0
134.5000400095,76,145,468,982,18,26,1,29,0,0,0
135.0000401582,74,149,471,976,21,28,1,24,2,0,0
135.5000403070,70,148,469,973,19,32,1,25,3,0,0
136.0000404557,75,149,467,976,18,27,1,27,3,0,0
136.5000406045,72,150,469,974,18,29,2,23,5,0,0
137.0000407532,74,145,467,980,17,26,3,28,2,0,0
137.5000409020,81,145,478,997,18,19,3,19,0,0,0
138.0000410508,79,153,481,992,16,23,1,12,4,0,0
138.5000411995,70,149,476,984,14,32,1,17,4,0,0
139.0000413483,75,151,471,982,14,27,1,22,4,0,0
139.5000414970,70,151,476,979,17,31,2,19,2,0,0
140.0000416458,67,144,471,981,14,31,5,20,6,0,0
140.5000417945,66,147,476,978,18,32,5,21,0,0,0
141.0000419433,77,147,473,986,18,21,5,20,4,0,0
141.5000420920,74,151,477,986,15,25,4,20,0,0,0
142.0000422408,70,147,469,981,12,31,2,25,3,0,0
142.5000423895,71,149,475,986,12,28,4,18,4,0,0
143.0000425383,65,144,473,983,12,37,1,24,0,0,0
143.5000426870,75,154,475,981,16,27,1,19,3,0,0
144.0000428358,75,150,463,973,16,24,4,31,3,0,0
144.5000429845,81,156,462,970,18,20,2,31,4,0,0
145.0000431333,82,151,462,983,11,19,2,28,7,0,0
145.5000432820,76,150,466,980,13,19,8,28,3,0,0
146.0000434308,73,149,459,972,12,29,1,35,3,0,0
146.5000435796,77,149,469,987,11,23,3,24,4,0,0
147.0000437283,71,157,471,975,11,27,5,21,5,0,0
147.5000438771,69,151,473,981,11,30,4,22,2,0,0
148.0000440258,78,151,479,991,16,22,3,17,1,0,0
148.5000441746,71,148,476,985,15,28,4,16,5,0,0
149.0000443233,76,147,477,993,14,27,0,17,3,0,0
149.5000444721,72,146,480,987,20,31,0,14,3,0,0
150.0000446208,77,140,469,988,19,21,5,25,3,0,0
150.5000447696,78,146,475,984,24,20,5,19,3,0,0
151.0000449183,66,140,466,972,21,32,5,25,6,0,0
151.5000450671,72,148,475,978,22,28,3,21,1,0,0
152.0000452158,67,143,474,976,23,31,5,21,2,0,0
152.5000453646,67,144,471,973,22,32,4,25,1,0,0
