# Time 8,KK,Kpp,PP,K,Kp,K_KK,Kp_KK,Kpp_PP,Kp_PP,KKa,PPa
45.0000133827,398,817,124,279,27,30,3,39,6,0,0
45.5000135314,393,823,133,279,25,33,5,35,1,0,0
46.0000136802,381,812,120,268,22,46,4,40,9,0,0
46.5000138289,384,816,128,276,21,44,3,37,4,0,0
47.0000139777,382,813,135,280,25,46,3,28,6,0,0
47.5000141264,391,816,129,279,26,37,3,35,5,0,0
48.0000142752,389,812,126,278,26,38,4,39,4,0,0
48.5000144239,388,812,126,275,28,37,6,38,5,0,0
49.0000145727,380,812,128,266,31,46,5,38,3,0,0
49.5000147215,386,814,126,267,32,44,1,41,2,0,0
50.0000148702,388,811,124,271,31,43,0,41,4,0,0
50.5000150190,393,830,132,263,33,37,1,31,6,0,0
51.0000151677,386,831,129,257,28,44,1,38,2,0,0
51.5000153165,394,842,136,261,28,34,3,31,2,0,0
52.0000154652,386,837,127,245,32,45,0,37,5,0,0
52.5000156140,383,825,129,254,34,41,7,34,6,0,0
53.0000157627,379,830,128,243,35,49,3,41,0,0,0
53.5000159115,389,819,120,245,46,38,4,46,3,0,0
54.0000160602,386,823,123,240,47,40,5,44,2,0,0
54.5000162090,398,835,128,252,40,28,5,38,3,0,0
55.0000163577,393,837,126,247,36,32,6,41,2,0,0
55.5000165065,397,845,122,238,37,32,2,46,1,0,0
56.0000166552,392,846,125,232,40,35,4,43,1,0,0
56.5000168040,393,836,125,239,44,33,5,38,6,0,0
57.0000169527,393,850,134,234,44,34,4,33,2,0,0
57.5000171015,399,849,132,239,44,27,5,34,3,0,0
58.0000172503,397,841,121,239,39,32,2,45,3,0,0
58.5000173990,389,841,126,236,39,39,3,40,3,0,0
59.0000175478,394,844,129,242,38,35,2,38,2,0,0
59.5000176965,400,844,134,255,36,29,2,33,2,0,0
60.0000178453,392,840,139,257,35,34,5,26,4,0,0
60.5000179940,393,830,136,263,37,35,3,32,1,0,0
61.0000181428,397,832,132,260,38,29,5,36,1,0,0
61.5000182915,386,831,130,247,39,43,2,38,1,0,0
62.0000184403,395,834,130,251,41,33,3,34,5,0,0
62.5000185890,382,826,129,246,40,48,1,36,4,0,0
63.0000187378,392,835,132,248,42,38,1,32,5,0,0
63.5000188865,396,835,123,249,36,33,2,40,6,0,0
64.0000190353,392,828,122,250,37,35,4,41,6,0,0
64.5000191840,395,836,125,252,33,31,5,37,7,0,0
65.0000193328,395,842,137,256,35,35,1,28,4,0,0
65.5000194816,390,833,131,253,36,37,4,35,3,0,0
66.0000196257,392,824,130,266,33,31,8,37,2,0,0
66.5000197791,392,834,135,259,35,33,6,28,6,0,0
67.0000199278,389,836,131,253,32,39,3,34,4,0,0
67.5000200667,398,841,128,256,30,29,4,37,4,0,0
68.0000202253,404,848,134,260,31,25,2,34,1,0,0
68.5000203741,393,845,131,249,31,33,5,34,4,0,0
69.0000205077,395,843,124,250,27,35,1,36,9,0,0
69.5000206716,392,829,126,264,26,35,4,39,4,0,0
70.0000208203,392,827,120,264,22,36,3,43,6,0,0
70.5000209487,389,811,122,271,30,41,1,45,2,0,0
71.0000211178,388,810,121,264,36,39,4,44,4,0,0
71.5000212666,379,814,130,263,33,47,5,34,5,0,0
72.0000213897,382,808,126,273,28,46,3,40,3,0,0
72.5000215641,382,808,127,277,25,45,4,41,1,0,0
73.0000217128,387,815,126,273,26,41,3,42,1,0,0
73.5000218307,387,821,132,270,29,42,2,34,3,0,0
74.0000220104,376,824,142,269,26,50,5,24,3,0,0
74.5000221591,379,831,130,252,27,50,2,30,9,0,0
75.0000222717,395,839,127,257,27,30,6,41,1,0,0
75.5000224566,399,843,122,255,24,29,3,43,4,0,0
76.0000226054,399,846,130,262,22,28,4,36,3,0,0
76.5000227127,396,831,122,263,25,34,1,43,4,0,0
77.0000229029,381,827,121,253,23,43,7,43,5,0,0
77.5000230516,384,832,132,262,23,41,6,31,6,0,0
78.0000231537,394,844,128,258,21,35,2,41,0,0,0
78.5000233491,400,848,125,258,20,29,2,38,6,0,0
79.0000234979,401,839,120,260,23,30,0,45,4,0,0
79.5000235946,392,838,125,255,25,36,3,41,3,0,0
80.0000237954,381,839,123,241,25,45,5,39,7,0,0
80.5000239441,390,846,129,246,28,40,1,39,1,0,0
81.0000240356,391,844,128,249,27,32,8,36,5,0,0
81.5000242417,396,849,130,249,29,28,7,35,4,0,0
82.0000243904,386,845,126,241,27,42,3,40,3,0,0
82.5000244766,388,848,125,247,19,37,6,40,4,0,0
83.0000246879,384,854,128,241,18,39,8,37,4,0,0
83.5000248367,394,852,133,252,24,35,2,35,1,0,0
84.0000249176,393,853,138,250,29,34,4,28,3,0,0
84.5000251342,396,843,128,253,29,34,1,37,4,0,0
85.0000252829,394,836,124,253,30,32,5,41,4,0,0
85.5000253586,392,837,129,258,27,37,2,35,5,0,0
86.0000255804,384,829,133,261,28,46,1,33,3,0,0
86.5000257292,378,838,127,241,27,51,2,40,2,0,0
87.0000257996,382,852,135,240,26,47,2,33,1,0,0
87.5000260267,392,845,120,239,29,35,4,46,3,0,0
88.0000261754,398,838,116,247,30,31,2,49,4,0,0
88.5000262406,402,836,118,252,33,27,2,42,9,0,0
89.0000264729,393,830,123,254,33,35,3,44,2,0,0
89.5000266217,399,820,118,266,32,31,1,47,4,0,0
90.0000266816,400,818,130,282,31,27,4,39,0,0,0
90.5000269192,395,821,126,273,28,35,1,40,3,0,0
91.0000270680,387,819,126,266,29,38,6,40,3,0,0
91.5000271226,395,830,136,274,28,33,3,33,0,0,0
92.0000273655,384,826,131,265,25,44,3,35,3,0,0
92.5000275142,388,824,126,265,26,40,3,41,2,0,0
93.0000275636,384,825,131,256,35,39,8,38,0,0,0
93.5000278117,401,835,124,257,34,26,4,38,7,0,0
94.0000279605,394,832,130,263,30,35,2,36,3,0,0
94.5000280045,391,829,124,260,27,38,2,40,5,0,0
95.0000282580,382,828,133,260,28,43,6,27,9,0,0
95.5000284067,382,821,124,261,25,46,3,41,4,0,0
96.0000284455,396,817,128,284,24,33,2,39,2,0,0
96.5000287042,387,810,124,275,27,38,6,43,2,0,0
97.0000288530,383,802,122,277,27,44,4,43,4,0,0
97.5000288865,377,816,135,274,23,53,1,31,3,0,0
98.0000291505,377,818,134,271,23,49,5,34,1,0,0
98.5000292993,378,838,139,259,21,47,6,28,2,0,0
99.0000293275,386,842,133,256,22,42,3,32,4,0,0
99.5000295968,390,858,131,241,23,37,4,38,0,0,0
100.0000297455,392,848,122,235,32,38,1,45,2,0,0
100.5000297685,393,854,121,227,34,35,3,44,4,0,0
101.0000300430,396,850,125,233,39,32,3,41,3,0,0
101.5000301918,391,841,116,237,30,34,6,46,7,0,0
102.0000302095,402,848,126,250,31,28,1,39,4,0,0
102.5000304893,386,844,124,238,29,40,5,40,5,0,0
103.0000306380,391,854,121,231,28,37,3,42,6,0,0
103.5000306505,389,845,117,232,30,41,1,47,5,0,0
104.0000309355,394,841,126,247,33,34,3,40,3,0,0
104.5000310843,401,840,120,247,35,29,1,46,3,0,0
105.0000310915,394,847,126,246,28,36,1,40,3,0,0
105.5000313818,386,836,127,249,29,41,4,38,4,0,0
106.0000315306,394,853,132,245,29,32,5,33,4,0,0
106.5000315325,383,839,122,240,27,43,5,42,5,0,0
107.0000318281,391,834,122,252,28,36,4,40,7,0,0
107.5000319768,400,832,132,272,29,27,4,35,2,0,0
108.0000321256,392,828,128,269,24,35,4,39,2,0,0
108.5000322743,387,833,127,259,23,42,2,40,2,0,0
109.0000324231,388,837,125,250,27,38,5,42,2,0,0
109.5000325718,398,835,118,250,32,28,5,46,5,0,0
110.0000327206,404,840,120,253,32,26,1,43,6,0,0
110.5000328693,403,843,127,262,26,22,6,39,3,0,0
111.0000330181,397,839,130,258,31,32,2,38,1,0,0
111.5000331668,391,823,115,249,35,37,3,47,7,0,0
112.0000333156,393,824,123,259,34,35,3,42,4,0,0
112.5000334643,391,836,135,259,32,37,3,31,3,0,0
113.0000336131,385,829,135,259,33,42,4,33,1,0,0
113.5000337618,380,825,121,243,34,44,7,41,7,0,0
114.0000339106,383,844,132,235,37,44,4,31,6,0,0
114.5000340594,387,837,126,244,33,37,7,39,4,0,0
115.0000342081,391,841,127,245,33,35,5,37,5,0,0
115.5000343569,392,849,135,244,35,34,5,29,5,0,0
116.0000345056,395,851,137,248,34,34,2,28,4,0,0
116.5000346544,398,844,124,249,30,29,4,43,2,0,0
117.0000348031,394,845,128,246,32,29,8,36,5,0,0
117.5000349519,401,844,133,263,28,26,4,33,3,0,0
118.0000351006,387,837,127,250,28,42,2,41,1,0,0
118.5000352494,397,836,122,254,30,31,3,42,5,0,0
119.0000353981,398,835,127,261,30,27,6,37,5,0,0
119.5000355469,391,822,120,256,34,37,3,46,3,0,0
120.0000356956,390,829,131,265,28,38,3,32,6,0,0
120.5000358444,390,833,136,267,27,41,0,27,6,0,0
121.0000359931,378,820,121,253,27,49,4,38,10,0,0
121.5000361419,388,821,131,269,30,41,2,31,7,0,0
122.0000362907,382,825,135,262,31,45,4,30,4,0,0
122.5000364394,386,826,131,257,35,42,3,35,3,0,0
123.0000365882,397,826,130,267,35,31,3,36,3,0,0
123.5000367369,391,806,115,269,32,38,2,49,5,0,0
124.0000368857,389,808,121,274,29,36,6,46,2,0,0
124.5000370344,385,815,124,265,30,42,4,40,5,0,0
125.0000371832,386,811,120,264,32,42,3,47,2,0,0
125.5000373319,381,808,129,268,35,46,4,34,6,0,0
126.0000374807,393,816,132,276,34,35,3,35,2,0,0
126.5000376294,389,816,134,274,34,39,3,30,5,0,0
127.0000377782,391,820,130,269,33,36,4,37,2,0,0
127.5000379269,382,815,136,275,29,45,4,29,4,0,0
128.0000380757,381,817,128,265,28,41,9,37,4,0,0
128.5000382244,381,812,120,256,34,41,9,45,4,0,0
129.0000383732,389,820,124,266,28,39,3,43,2,0,0
129.5000385219,391,830,117,251,28,36,4,48,4,0,0
130.0000386707,394,831,131,263,32,33,4,33,5,0,0
130.5000388195,387,838,129,256,23,39,5,34,6,0,0
131.0000389682,391,843,124,254,19,36,4,39,6,0,0
131.5000391170,390,833,118,253,23,36,5,49,2,0,0
132.0000392657,395,842,127,258,23,34,2,38,4,0,0
132.5000394145,389,843,127,251,23,40,2,38,4,0,0
133.0000395632,396,847,125,252,23,31,4,38,6,0,0
133.5000397120,393,845,135,256,28,35,3,30,4,0,0
134.0000398607,387,843,138,255,28,37,7,29,2,0,0
134.5000400095,391,846,130,251,25,37,3,34,5,0,0
135.0000401582,391,844,127,249,26,36,4,36,6,0,0
135.5000403070,396,848,132,255,26,32,3,36,1,0,0
136.0000404557,385,847,134,249,24,42,4,32,3,0,0
136.5000406045,390,841,126,250,26,38,3,38,5,0,0
137.0000407532,395,833,123,258,28,31,5,41,5,0,0
137.5000409020,391,831,121,258,24,33,7,47,1,0,0
138.0000410508,395,844,128,259,21,35,1,37,4,0,0
138.5000411995,378,822,116,251,22,48,5,50,3,0,0
139.0000413483,386,832,126,258,23,41,4,38,5,0,0
139.5000414970,392,827,125,264,27,37,2,42,2,0,0
140.0000416458,388,839,138,265,23,38,5,30,1,0,0
140.5000417945,387,841,136,258,25,43,1,30,3,0,0
141.0000419433,394,840,121,254,22,36,1,43,5,0,0
141.5000420920,383,840,122,244,22,44,4,39,8,0,0
142.0000422408,384,832,124,256,21,47,0,42,3,0,0
142.5000423895,374,829,126,252,20,48,9,40,3,0,0
143.0000425383,380,834,130,255,22,50,1,36,3,0,0
143.5000426870,377,829,124,253,20,50,4,43,2,0,0
144.0000428358,383,825,114,252,21,44,4,48,7,0,0
144.5000429845,381,823,125,255,29,44,6,42,2,0,0
145.0000431333,391,828,128,261,31,36,4,39,2,0,0
145.5000432820,390,827,122,261,25,38,3,40,7,0,0
146.0000434308,385,825,125,260,26,41,5,40,4,0,0
146.5000435796,386,826,131,266,26,37,8,36,2,0,0
147.0000437283,381,828,127,250,31,48,2,39,3,0,0
147.5000438771,386,824,118,249,32,41,4,47,4,0,0
148.0000440258,390,819,120,263,29,35,6,45,4,0,0
148.5000441746,386,822,123,258,30,42,3,42,4,0,0
149.0000443233,393,825,133,266,36,33,5,36,0,0,0
149.5000444721,384,819,124,255,35,44,3,41,4,0,0
150.0000446208,385,825,124,251,34,38,8,44,1,0,0
150.5000447696,392,816,122,266,33,32,7,40,7,0,0
151.0000449183,402,833,120,257,33,26,3,48,1,0,0
151.5000450671,403,838,125,258,33,26,2,41,3,0,0
152.0000452158,399,832,129,265,32,29,3,36,4,0,0
152.5000453646,396,834,137,269,31,33,2,30,2,0,0
153.0000455133,385,824,129,261,30,41,5,36,4,0,0
153.5000456621,389,826,128,258,34,34,8,38,3,0,0
154.0000458108,388,825,118,249,33,39,4,48,3,0,0
154.5000459596,389,825,118,253,30,35,7,48,3,0,0
155.0000461084,389,824,120,254,32,39,3,47,2,0,0
155.5000462571,387,825,122,250,35,42,2,43,4,0,0
156.0000464059,388,817,132,265,39,41,2,33,4,0,0
156.5000465546,387,816,140,270,42,42,2,29,0,0,0
157.0000467034,398,822,128,260,45,27,6,38,3,0,0
157.5000468521,393,825,123,250,42,33,5,43,3,0,0
158.0000470009,384,825,119,244,35,42,5,46,4,0,0
158.5000471496,384,831,132,248,38,41,6,33,4,0,0
159.0000472984,387,830,128,253,33,42,2,34,7,0,0
159.5000474471,396,844,136,254,35,33,2,29,4,0,0
160.0000475959,394,835,132,251,41,35,2,34,3,0,0
160.5000477446,382,830,127,245,35,46,3,38,4,0,0
161.0000478934,377,829,120,232,37,50,4,49,0,0,0
161.5000480421,387,838,123,233,40,42,2,42,4,0,0
162.0000481909,392,837,122,237,41,35,4,42,5,0,0
162.5000483397,385,836,125,233,42,43,3,40,4,0,0
163.0000484884,389,841,127,236,40,38,4,39,3,0,0
163.5000486372,386,835,129,241,40,42,3,38,2,0,0
164.0000487859,392,824,123,249,43,37,2,42,4,0,0
164.5000489347,394,830,119,244,40,34,3,44,6,0,0
165.0000490834,393,834,127,245,42,34,4,38,4,0,0
165.5000492322,392,834,130,250,39,30,9,35,4,0,0
166.0000493809,392,830,124,246,41,35,4,40,5,0,0
166.5000495297,401,833,113,242,40,26,4,52,4,0,0
167.0000496784,399,833,120,255,32,29,3,46,3,0,0
167.5000498272,408,829,120,265,35,22,1,45,4,0,0
168.0000499759,386,828,121,247,33,37,8,42,6,0,0
168.5000501247,387,839,121,244,26,40,4,44,4,0,0
169.0000502734,385,844,125,240,27,42,4,41,3,0,0
169.5000504222,394,842,122,244,31,33,4,44,3,0,0
170.0000505709,393,852,131,247,26,33,5,33,5,0,0
170.5000507197,394,843,127,254,25,33,4,40,2,0,0
171.0000508685,391,842,127,250,27,40,0,36,6,0,0
171.5000510172,389,843,118,241,24,39,3,44,7,0,0
172.0000511660,387,837,121,247,25,40,4,45,3,0,0
172.5000513147,384,826,116,248,27,42,5,48,5,0,0
173.0000514635,394,835,121,255,26,33,4,42,6,0,0
173.5000516122,388,834,128,256,27,37,6,40,1,0,0
174.0000517610,391,843,122,244,27,34,6,43,4,0,0
174.5000519097,391,852,130,242,28,35,5,37,2,0,0
175.0000520585,392,862,127,233,25,36,3,39,3,0,0
175.5000522072,380,855,125,227,24,47,4,39,5,0,0
176.0000523560,388,868,137,235,23,36,7,27,5,0,0
176.5000525047,389,866,128,227,25,38,4,31,10,0,0
177.0000526535,399,874,139,245,20,26,6,26,4,0,0
177.5000528022,394,864,130,239,22,33,4,32,7,0,0
178.0000529510,401,853,124,253,20,27,3,44,1,0,0
178.5000530998,398,840,124,261,22,32,1,41,4,0,0
179.0000532485,376,830,129,251,25,48,7,37,3,0,0
179.5000533973,389,843,124,248,23,38,4,43,2,0,0
180.0000535460,387,854,124,233,25,41,3,41,4,0,0
180.5000536948,387,858,131,237,24,40,4,37,1,0,0
181.0000538435,390,861,126,232,24,35,6,41,2,0,0
181.5000539923,396,863,128,236,26,31,4,38,3,0,0
182.0000541410,391,858,120,229,25,38,2,47,2,0,0
182.5000542898,390,848,114,233,24,38,3,48,7,0,0
183.0000544385,393,852,116,228,30,36,2,47,6,0,0
183.5000545873,396,854,125,240,28,32,3,40,4,0,0
184.0000547360,400,853,131,253,26,29,2,36,2,0,0
184.5000548848,393,841,120,248,25,35,3,46,3,0,0
185.0000550335,391,845,120,248,19,34,6,45,4,0,0
185.5000551823,392,836,116,252,21,37,2,47,6,0,0
186.0000553310,389,834,121,255,22,40,2,42,6,0,0
186.5000554798,391,833,126,261,24,34,6,37,6,0,0
187.0000556286,391,836,127,258,25,36,4,37,5,0,0
187.5000557773,379,836,121,250,15,42,10,44,4,0,0
188.0000559261,392,852,128,252,17,33,6,38,3,0,0
188.5000560748,392,840,122,254,21,36,3,45,2,0,0
189.0000562236,390,834,132,267,22,39,2,31,6,0,0
189.5000563723,386,830,127,260,24,40,5,40,2,0,0
190.0000565211,385,830,125,260,21,39,7,40,4,0,0
190.5000566698,387,820,123,261,30,39,5,43,3,0,0
191.0000568186,386,828,127,257,29,40,5,37,5,0,0
191.5000569673,380,832,123,245,27,48,3,42,4,0,0
192.0000571161,391,833,122,251,30,33,7,42,5,0,0
192.5000572648,391,833,121,252,28,38,2,44,4,0,0
193.0000574136,391,839,127,251,29,37,3,33,9,0,0
193.5000575623,389,837,128,252,29,37,5,37,4,0,0
194.0000577111,388,833,131,250,37,39,4,33,5,0,0
194.5000578598,393,841,129,253,29,32,6,37,3,0,0
195.0000580086,399,833,119,258,28,31,1,47,3,0,0
195.5000581574,393,831,124,255,32,36,2,42,3,0,0
196.0000583061,387,825,121,251,33,39,5,42,6,0,0
196.5000584549,386,825,134,258,38,41,4,34,1,0,0
197.0000586036,389,806,120,266,38,39,3,44,5,0,0
197.5000587524,391,809,127,272,38,38,2,41,1,0,0
198.0000589011,390,817,130,267,37,37,4,34,5,0,0
198.5000590499,385,800,114,267,33,43,3,50,5,0,0
199.0000591986,393,814,134,275,39,34,4,31,4,0,0
199.5000593474,385,810,129,265,40,39,7,34,6,0,0
200.0000594961,385,818,130,262,36,42,4,35,4,0,0
200.5000596449,388,811,132,268,42,37,6,33,4,0,0
201.0000597936,397,825,135,276,32,32,2,32,2,0,0
201.5000599424,394,812,130,278,35,32,5,34,5,0,0
202.0000600911,390,812,125,268,36,40,1,39,5,0,0
202.5000602399,390,819,131,269,34,39,2,34,4,0,0
203.0000603887,388,814,123,261,37,36,7,42,4,0,0
203.5000605374,392,816,128,265,40,39,0,34,7,0,0
204.0000606862,399,821,132,270,41,30,2,32,5,0,0
204.5000608349,395,819,128,267,38,32,4,39,2,0,0
205.0000609837,393,805,122,276,35,36,2,40,7,0,0
205.5000611324,397,813,126,281,30,30,4,41,2,0,0
206.0000612812,402,810,123,285,31,24,5,43,3,0,0
206.5000614299,393,798,115,282,29,33,5,51,3,0,0
207.0000615787,397,798,132,300,32,29,5,34,3,0,0
207.5000617274,394,791,129,298,35,33,4,34,6,0,0
208.0000618762,393,799,135,297,33,33,5,31,3,0,0
208.5000620249,383,806,134,284,28,42,6,30,5,0,0
209.0000621737,393,802,121,283,30,33,5,41,7,0,0
209.5000623224,390,800,126,287,30,37,4,38,5,0,0
210.0000624712,399,798,123,289,36,29,3,45,1,0,0
210.5000626199,395,793,122,291,34,31,5,46,1,0,0
211.0000627687,402,797,124,295,35,25,4,39,6,0,0
211.5000629175,385,798,124,277,35,43,3,39,6,0,0
212.0000630662,379,806,124,261,37,48,4,41,4,0,0
212.5000632150,378,813,128,259,35,49,4,35,6,0,0
213.0000633637,372,820,129,246,36,55,4,37,3,0,0
213.5000635125,384,823,126,249,39,43,4,41,2,0,0
214.0000636612,390,821,125,256,39,36,5,43,1,0,0
214.5000638100,387,827,130,256,35,35,9,34,5,0,0
215.0000639587,389,829,135,261,35,41,1,28,6,0,0
215.5000641075,389,828,130,260,32,40,2,37,2,0,0
216.0000642562,388,824,124,258,31,39,4,41,4,0,0
216.5000644050,387,833,122,254,23,35,9,42,5,0,0
217.0000645537,390,838,133,261,25,38,3,33,3,0,0
217.5000647025,393,834,128,264,24,34,4,39,2,0,0
218.0000648512,390,832,127,261,25,40,1,39,3,0,0
218.5000650000,387,823,127,270,22,37,7,36,6,0,0
219.0000651487,395,829,129,274,22,32,4,35,5,0,0
219.5000652975,393,832,130,267,25,37,1,37,2,0,0
220.0000654463,388,830,125,257,27,41,2,38,6,0,0
220.5000655950,392,833,136,267,29,38,1,30,3,0,0
221.0000657438,389,832,133,262,29,41,1,34,2,0,0
221.5000658925,378,826,135,257,31,44,9,28,6,0,0
222.0000660413,385,830,127,251,32,43,3,37,5,0,0
222.5000661900,391,825,120,257,30,38,2,42,7,0,0
223.0000663388,387,817,128,262,37,41,3,34,7,0,0
223.5000664875,387,817,127,261,37,41,3,38,4,0,0
224.0000666363,390,809,121,263,40,37,4,43,5,0,0
224.5000667850,394,818,128,264,41,37,0,33,8,0,0
225.0000669338,382,815,133,262,39,47,2,35,1,0,0
225.5000670825,390,813,121,261,38,40,1,46,2,0,0
226.0000672313,372,813,128,253,35,54,5,36,5,0,0
226.5000673800,374,825,132,247,35,47,10,29,8,0,0
227.0000675288,392,842,130,249,32,36,3,33,6,0,0
227.5000676776,386,833,129,250,33,40,5,33,7,0,0
228.0000678263,384,838,126,244,29,43,4,37,6,0,0
228.5000679751,390,839,124,247,29,35,6,41,4,0,0
229.0000681238,385,831,111,238,28,41,5,53,5,0,0
229.5000682726,388,833,117,241,32,39,4,49,3,0,0
230.0000684213,392,830,113,247,29,38,1,51,5,0,0
230.5000685701,390,818,121,264,30,36,5,42,6,0,0
231.0000687188,397,816,125,282,25,31,3,42,2,0,0
231.5000688676,391,815,116,268,25,39,1,48,5,0,0
232.0000690163,390,811,120,276,24,37,4,47,2,0,0
232.5000691651,393,813,120,274,27,36,2,37,12,0,0
233.0000693138,384,798,112,273,26,41,6,53,4,0,0
233.5000694626,383,806,119,271,26,45,3,47,3,0,0
234.0000696113,393,811,123,278,28,36,2,45,1,0,0
234.5000697601,390,813,117,269,26,40,1,46,6,0,0
235.0000699088,391,812,111,260,31,34,6,51,7,0,0
235.5000700576,392,818,128,271,32,37,2,40,1,0,0
236.0000702064,376,815,118,246,34,49,6,46,5,0,0
236.5000703551,379,816,116,247,33,48,4,49,4,0,0
237.0000705039,384,817,117,255,30,43,4,48,4,0,0
237.5000706526,383,812,114,258,28,44,4,53,2,0,0
238.0000708014,388,820,125,269,25,35,8,41,3,0,0
238.5000709501,384,823,123,263,22,41,6,45,1,0,0
