# Time 8,KK,Kpp,PP,K,Kp,K_KK,Kp_KK,Kpp_PP,Kp_PP,KKa,PPa
0.0000000000,59,0,541,1201,0,0,0,0,0,0,0
0.5000001486,45,5,541,1182,0,14,0,0,0,0,0
1.0000002973,42,13,540,1170,0,17,0,1,0,0,0
1.5000004459,41,24,540,1158,0,17,1,1,0,0,0
2.0000005946,36,28,539,1147,1,19,4,2,0,0,0
2.5000007432,43,40,539,1143,0,16,0,2,0,0,0
3.0000008919,37,45,536,1128,1,21,1,4,1,0,0
3.5000010405,32,49,534,1117,1,21,6,7,0,0,0
4.0000011892,43,62,529,1110,1,16,0,9,3,0,0
4.5000013377,44,65,528,1106,2,14,1,11,2,0,0
5.0000014865,40,65,530,1105,1,17,2,10,1,0,0
5.5000016351,43,70,530,1103,1,15,1,10,1,0,0
6.0000017833,44,75,531,1099,2,13,2,7,3,0,0
6.5000019324,43,78,528,1091,3,15,1,12,1,0,0
7.0000020810,44,74,523,1090,4,14,1,16,2,0,0
7.5000022289,48,74,519,1089,5,10,1,21,1,0,0
8.0000023783,46,68,521,1095,5,12,1,19,1,0,0
8.5000025269,44,70,528,1097,6,14,1,13,0,0,0
9.0000026749,42,73,531,1098,3,16,1,9,1,0,0
9.5000028240,35,75,533,1087,7,22,2,7,1,0,0
10.0000029725,40,78,530,1085,8,19,0,11,0,0,0
10.5000031210,37,78,526,1075,11,21,1,14,1,0,0
11.0000032696,40,80,527,1078,10,14,5,14,0,0,0
11.5000034181,37,71,522,1081,8,21,1,19,0,0,0
12.0000035667,45,78,521,1079,10,13,1,18,2,0,0
12.5000037152,46,79,523,1082,9,12,1,13,5,0,0
13.0000038637,45,85,531,1084,8,14,0,9,1,0,0
13.5000040123,44,84,526,1082,5,14,1,15,0,0,0
14.0000041608,37,78,521,1078,3,20,2,19,1,0,0
14.5000043094,33,75,519,1073,5,23,3,18,4,0,0
15.0000044579,33,79,522,1071,6,26,0,19,0,0,0
15.5000046065,44,83,526,1083,5,13,2,15,0,0,0
16.0000047550,47,91,523,1075,5,12,0,16,2,0,0
16.5000049037,43,86,521,1071,8,14,2,18,2,0,0
17.0000050525,41,88,527,1072,9,15,3,11,3,0,0
17.5000052013,39,85,523,1067,11,18,2,17,1,0,0
18.0000053500,44,81,518,1073,9,13,2,21,2,0,0
18.5000054988,41,81,527,1077,11,17,1,14,0,0,0
19.0000056475,36,84,523,1069,7,21,2,13,5,0,0
19.5000057963,43,90,524,1071,7,15,1,14,3,0,0
20.0000059450,38,84,523,1070,8,17,4,15,3,0,0
20.5000060938,39,87,524,1068,9,17,3,17,0,0,0
21.0000062425,42,87,517,1064,9,16,1,22,2,0,0
21.5000063913,47,90,520,1070,8,12,0,17,4,0,0
22.0000065400,47,86,520,1074,8,12,0,19,2,0,0
22.5000066888,42,79,519,1076,7,15,2,19,3,0,0
23.0000068375,42,85,530,1080,8,17,0,11,0,0,0
23.5000069863,39,80,527,1080,7,18,2,12,2,0,0
24.0000071350,40,78,526,1079,10,18,1,14,1,0,0
24.5000072838,35,76,524,1074,10,21,3,16,1,0,0
25.0000074326,40,80,525,1078,8,17,2,16,0,0,0
25.5000075813,39,76,523,1079,8,20,0,17,1,0,0
26.0000077301,40,79,524,1078,8,17,2,15,2,0,0
26.5000078788,40,85,527,1075,8,17,2,14,0,0,0
27.0000080276,42,81,524,1074,12,16,1,14,3,0,0
27.5000081763,38,83,530,1077,9,20,1,11,0,0,0
28.0000083251,31,80,525,1067,10,25,3,14,2,0,0
28.5000084738,46,84,521,1073,11,12,1,17,3,0,0
29.0000086226,45,83,525,1075,13,13,1,14,2,0,0
29.5000087713,37,75,522,1072,13,20,2,18,1,0,0
30.0000089201,37,81,525,1072,10,20,2,11,5,0,0
30.5000090688,41,87,530,1073,12,17,1,10,1,0,0
31.0000092176,36,92,534,1063,16,23,0,7,0,0,0
31.5000093663,34,83,522,1059,15,23,2,17,2,0,0
32.0000095151,38,88,520,1060,11,20,1,19,2,0,0
32.5000096638,37,89,522,1061,10,19,3,17,2,0,0
33.0000098126,36,92,525,1058,12,23,0,14,2,0,0
33.5000099614,41,81,514,1059,16,14,4,25,2,0,0
34.0000101101,42,82,519,1062,18,15,2,17,5,0,0
34.5000102589,41,86,520,1059,17,15,3,19,2,0,0
35.0000104076,40,91,522,1056,16,17,2,19,0,0,0
35.5000105564,43,96,525,1057,16,15,1,16,0,0,0
36.0000107051,44,92,521,1055,19,14,1,20,0,0,0
36.5000108539,40,92,521,1053,17,19,0,17,3,0,0
37.0000110026,44,88,521,1060,18,14,1,20,0,0,0
37.5000111514,47,91,523,1064,16,12,0,16,2,0,0
38.0000113001,43,89,522,1066,11,16,0,19,0,0,0
38.5000114489,44,86,523,1069,13,14,1,17,1,0,0
39.0000115976,43,88,525,1065,16,16,0,16,0,0,0
39.5000117464,40,81,528,1074,14,17,2,13,0,0,0
40.0000118951,46,78,520,1075,14,10,3,20,1,0,0
40.5000120439,40,69,520,1078,14,16,3,18,3,0,0
41.0000121927,44,78,527,1078,16,14,1,12,2,0,0
41.5000123414,41,74,523,1078,13,18,0,15,3,0,0
42.0000124902,42,74,526,1081,14,14,3,11,4,0,0
42.5000126389,40,81,527,1073,14,18,1,10,4,0,0
43.0000127877,41,81,524,1072,13,18,0,14,3,0,0
43.5000129364,38,76,526,1075,14,19,2,13,2,0,0
44.0000130852,46,75,519,1077,14,10,3,19,3,0,0
44.5000132339,40,81,530,1075,15,16,3,11,0,0,0
45.0000133827,28,72,521,1064,14,28,3,16,4,0,0
45.5000135314,33,73,525,1068,18,24,2,15,1,0,0
46.0000136802,35,68,524,1074,18,23,1,15,2,0,0
46.5000138289,35,68,528,1076,20,20,4,11,2,0,0
47.0000139777,38,73,529,1074,21,19,2,11,1,0,0
47.5000141264,44,74,525,1075,21,15,0,16,0,0,0
48.0000142752,43,81,525,1067,21,15,1,14,2,0,0
