# Time 8,KK,Kpp,PP,K,Kp,K_KK,Kp_KK,Kpp_PP,Kp_PP,KKa,PPa
30.5000238033,393,954,55,38,57,26,12,112,2,0,0
31.0000241936,394,964,80,42,69,26,11,87,2,0,0
31.5000245839,393,981,73,42,44,28,10,91,5,0,0
32.0000249742,387,973,77,47,45,31,13,91,1,0,0
32.5000253629,392,971,71,42,51,29,10,95,3,0,0
33.0000257515,398,964,65,50,50,22,11,102,2,0,0
33.5000261402,391,958,68,43,59,30,10,99,2,0,0
34.0000265289,399,952,56,44,60,21,11,109,4,0,0
34.5000269175,395,976,75,42,53,28,8,92,2,0,0
35.0000273062,391,969,82,46,59,24,16,83,4,0,0
35.5000276949,396,964,57,43,47,29,6,109,3,0,0
36.0000280835,393,957,63,39,61,25,13,104,2,0,0
36.5000284722,395,965,62,35,58,30,6,105,2,0,0
37.0000288609,395,975,63,38,46,25,11,99,7,0,0
37.5000292495,399,989,78,45,44,26,6,88,3,0,0
38.0000296382,403,981,69,50,42,21,7,99,1,0,0
38.5000300269,402,965,68,43,63,23,6,98,3,0,0
39.0000304155,390,969,79,45,56,34,7,87,3,0,0
39.5000308042,389,967,77,45,55,25,17,87,5,0,0
40.0000311929,401,985,73,48,42,20,10,93,3,0,0
40.5000315815,402,993,71,36,45,24,5,95,3,0,0
41.0000319702,395,987,66,26,49,27,9,100,3,0,0
41.5000323589,401,973,65,34,60,21,9,99,5,0,0
42.0000327475,410,988,64,39,48,16,5,102,3,0,0
42.5000331362,401,974,68,39,57,26,4,97,4,0,0
43.0000335249,391,957,63,45,53,25,15,104,2,0,0
43.5000339135,393,961,59,37,55,28,10,105,5,0,0
44.0000343022,391,971,70,51,40,25,15,95,4,0,0
44.5000346909,395,955,63,39,65,31,5,104,2,0,0
45.0000350795,390,962,76,49,56,29,12,93,0,0,0
45.5000354682,397,964,70,48,56,21,13,97,2,0,0
46.0000358569,396,976,79,47,53,29,6,82,8,0,0
46.5000362455,394,958,76,58,55,29,8,91,2,0,0
47.0000366342,388,959,72,48,54,33,10,96,1,0,0
47.5000370229,389,954,68,49,55,28,14,96,5,0,0
48.0000374115,391,962,78,51,57,33,7,90,1,0,0
48.5000378002,386,947,71,52,59,34,11,93,5,0,0
49.0000381889,391,960,73,52,53,33,7,93,3,0,0
49.5000385775,390,954,75,49,63,30,11,91,3,0,0
50.0000389662,397,953,60,50,55,26,8,108,1,0,0
50.5000393549,392,957,66,50,52,27,12,100,3,0,0
51.0000397436,397,972,75,52,49,26,8,93,1,0,0
51.5000401322,391,970,63,47,38,31,9,103,3,0,0
52.0000405209,393,974,69,46,43,25,13,96,4,0,0
52.5000409096,388,970,69,34,54,33,10,100,0,0,0
53.0000412982,399,968,64,39,57,25,7,104,1,0,0
53.5000416869,392,982,68,35,44,28,11,97,4,0,0
54.0000420756,394,979,69,42,43,27,10,97,3,0,0
54.5000424642,387,965,66,44,45,34,10,100,3,0,0
55.0000428529,383,958,66,44,48,31,17,101,2,0,0
55.5000432416,396,963,68,50,52,28,7,100,1,0,0
56.0000436302,386,965,71,45,48,34,11,96,2,0,0
56.5000440189,386,979,81,38,51,35,10,87,1,0,0
57.0000444076,400,970,66,45,52,23,8,94,9,0,0
57.5000447962,402,964,47,54,32,22,7,118,4,0,0
58.0000451849,395,953,71,54,60,25,11,98,0,0,0
58.5000455736,389,967,69,40,52,33,9,98,2,0,0
59.0000459622,402,962,64,43,62,22,7,100,5,0,0
59.5000463509,386,958,77,46,60,33,12,91,1,0,0
60.0000467396,388,961,71,45,54,32,11,96,2,0,0
60.5000471282,391,960,69,44,57,33,7,100,0,0,0
61.0000475169,387,957,63,48,46,35,9,105,1,0,0
61.5000479056,394,965,61,44,47,27,10,105,3,0,0
62.0000482942,394,976,64,39,44,29,8,100,5,0,0
62.5000486829,399,967,68,46,55,25,7,99,2,0,0
63.0000490716,396,967,75,50,55,24,11,90,4,0,0
63.5000494602,396,967,71,42,59,30,5,95,3,0,0
64.0000498489,394,966,63,47,45,27,10,101,5,0,0
64.5000502376,393,967,71,45,53,33,5,97,1,0,0
65.0000506262,389,960,61,41,50,26,16,107,1,0,0
65.5000510149,402,970,63,38,58,20,9,103,3,0,0
66.0000514036,400,971,71,38,63,20,11,98,0,0,0
66.5000517922,403,978,67,43,50,16,12,100,2,0,0
67.0000521809,405,969,59,46,50,20,6,105,5,0,0
67.5000525696,405,970,64,49,51,15,11,103,2,0,0
68.0000529582,391,979,76,41,48,27,13,90,3,0,0
68.5000533469,393,981,82,37,58,29,9,85,2,0,0
69.0000537356,398,966,66,40,59,25,8,101,2,0,0
69.5000541242,402,972,72,32,71,19,10,93,4,0,0
70.0000545129,398,984,69,38,46,24,9,100,0,0,0
70.5000549016,403,968,58,42,52,22,6,108,3,0,0
71.0000552902,405,983,75,51,47,21,5,91,3,0,0
71.5000556789,393,977,71,47,41,27,11,94,4,0,0
72.0000560676,392,968,76,49,52,30,9,92,1,0,0
72.5000564562,402,973,66,49,47,23,6,103,0,0,0
73.0000568449,401,983,67,44,42,20,10,97,5,0,0
73.5000572336,403,977,74,49,52,16,12,91,4,0,0
74.0000576222,396,973,66,46,44,25,10,102,1,0,0
74.5000580109,397,971,68,39,56,27,7,97,4,0,0
75.0000583996,400,959,57,42,57,23,8,110,2,0,0
75.5000587882,396,965,57,40,49,29,6,111,1,0,0
76.0000591769,389,971,62,28,53,33,9,105,2,0,0
76.5000595656,393,971,58,37,44,25,13,110,1,0,0
77.0000599543,406,972,65,47,53,16,9,103,1,0,0
77.5000603429,384,967,61,40,39,32,15,104,4,0,0
78.0000607316,399,968,73,50,55,22,10,93,3,0,0
78.5000611203,396,952,62,52,55,25,10,106,1,0,0
79.0000615089,393,973,75,47,49,28,10,88,6,0,0
79.5000618976,389,945,49,45,49,32,10,118,2,0,0
80.0000622863,388,964,70,42,53,30,13,97,2,0,0
80.5000626749,394,974,71,47,45,25,12,92,6,0,0
81.0000630636,393,973,72,49,44,28,10,97,0,0,0
81.5000634523,388,967,62,41,43,30,13,107,0,0,0
82.0000638409,402,981,66,38,50,21,8,100,3,0,0
82.5000642296,401,994,75,32,51,16,14,91,3,0,0
83.0000646183,405,990,83,31,68,17,9,81,5,0,0
83.5000650069,398,977,70,37,55,23,10,97,2,0,0
84.0000653956,401,979,69,41,51,20,10,96,4,0,0
84.5000657843,404,979,74,46,54,22,5,94,1,0,0
85.0000661729,402,978,74,53,46,19,10,91,4,0,0
85.5000665616,389,962,66,50,44,30,12,100,3,0,0
86.0000669503,393,969,72,42,55,31,7,92,5,0,0
86.5000673389,388,959,70,45,55,35,8,97,2,0,0
87.0000677276,389,952,58,38,58,33,9,108,3,0,0
87.5000681163,398,967,65,41,56,21,12,103,1,0,0
88.0000685049,404,969,68,43,61,19,8,101,0,0,0
88.5000688936,400,974,69,43,53,22,9,98,2,0,0
89.0000692823,392,976,63,41,39,23,16,100,6,0,0
89.5000696709,398,974,68,37,56,22,11,99,2,0,0
90.0000700596,404,979,72,41,57,22,5,94,3,0,0
90.5000704483,404,972,63,53,43,20,7,103,3,0,0
91.0000708369,397,957,68,47,62,22,12,99,2,0,0
91.5000712256,400,978,66,45,44,22,9,102,1,0,0
92.0000716143,394,965,62,46,46,23,14,103,4,0,0
92.5000720029,393,969,74,46,53,26,12,93,2,0,0
93.0000723916,391,961,70,42,59,29,11,96,3,0,0
93.5000727803,396,961,77,54,59,27,8,90,2,0,0
94.0000731689,398,956,66,60,49,23,10,97,6,0,0
94.5000735576,388,954,70,56,49,33,10,95,4,0,0
95.0000739463,392,958,66,56,45,33,6,100,3,0,0
95.5000743349,389,958,63,47,48,31,11,103,3,0,0
96.0000747236,402,964,71,55,55,21,8,97,1,0,0
96.5000751123,398,974,79,57,47,24,9,86,4,0,0
97.0000755009,398,949,64,63,51,28,5,103,2,0,0
97.5000758896,387,946,69,59,52,35,9,94,6,0,0
98.0000762783,388,943,75,70,51,29,14,92,2,0,0
98.5000766669,387,934,71,69,56,34,10,97,1,0,0
99.0000770556,383,937,76,64,59,34,14,92,1,0,0
99.5000774443,382,935,79,65,62,34,15,88,2,0,0
100.0000778329,381,942,64,52,52,35,15,100,5,0,0
100.5000782216,386,948,71,52,58,33,12,97,1,0,0
101.0000786103,380,946,71,56,50,34,17,94,4,0,0
101.5000789989,378,944,62,47,50,38,15,100,7,0,0
102.0000793876,392,945,72,62,58,31,8,96,1,0,0
102.5000797763,385,936,60,59,51,31,15,107,2,0,0
103.0000801649,396,952,67,50,62,28,7,100,2,0,0
103.5000805536,393,954,69,50,59,29,9,97,3,0,0
104.0000809423,388,952,63,45,55,33,10,103,3,0,0
104.5000813309,400,970,69,54,46,25,6,96,4,0,0
105.0000817196,388,954,62,49,48,33,10,106,1,0,0
105.5000821083,389,957,67,44,56,37,5,99,3,0,0
106.0000824970,387,973,78,45,48,32,12,88,3,0,0
106.5000828856,394,951,66,45,65,30,7,99,4,0,0
107.0000832743,398,969,71,47,54,23,10,97,1,0,0
107.5000836630,392,975,75,38,55,27,12,93,1,0,0
108.0000840516,396,979,81,44,55,29,6,86,2,0,0
108.5000844403,395,973,70,42,51,23,13,98,1,0,0
109.0000848290,401,968,69,45,58,22,8,100,0,0,0
109.5000852176,398,967,64,45,51,23,10,104,1,0,0
110.0000856063,396,964,65,36,62,26,9,103,1,0,0
110.5000859950,397,970,67,38,57,23,11,99,3,0,0
111.0000863836,404,967,56,38,56,17,10,109,4,0,0
111.5000867723,404,989,63,37,42,15,12,104,2,0,0
112.0000871610,400,982,68,39,48,20,11,100,1,0,0
112.5000875496,399,963,65,46,56,21,11,101,3,0,0
113.0000879383,392,954,66,52,53,23,16,99,4,0,0
113.5000883270,400,963,70,60,48,28,3,97,2,0,0
114.0000887156,391,951,65,50,56,33,7,103,1,0,0
114.5000891043,385,956,74,53,51,33,13,94,1,0,0
115.0000894930,393,948,65,50,61,30,8,102,2,0,0
115.5000898816,389,958,63,46,49,33,9,101,5,0,0
116.0000902703,394,950,63,45,63,31,6,105,1,0,0
116.5000906590,388,956,50,42,41,34,9,117,2,0,0
117.0000910476,391,970,69,48,43,31,9,89,11,0,0
117.5000914363,397,957,54,41,54,25,9,111,4,0,0
118.0000918250,396,969,57,41,44,28,7,109,3,0,0
118.5000922136,396,982,66,42,39,25,10,100,3,0,0
119.0000926023,399,966,68,45,57,25,7,99,2,0,0
119.5000929910,392,978,76,40,51,28,11,91,2,0,0
120.0000933796,403,961,71,50,64,22,6,96,2,0,0
120.5000937683,397,958,67,47,60,26,8,99,3,0,0
121.0000941570,396,961,77,50,63,24,11,92,0,0,0
121.5000945456,391,977,75,43,47,30,10,93,1,0,0
122.0000949343,384,968,68,37,48,34,13,98,3,0,0
122.5000953230,394,973,75,48,49,29,8,91,3,0,0
123.0000957116,390,959,69,41,60,30,11,97,3,0,0
123.5000961003,395,971,65,44,46,23,13,102,2,0,0
124.0000964890,396,965,54,42,44,26,9,114,1,0,0
124.5000968776,397,986,68,40,40,24,10,97,4,0,0
125.0000972663,393,973,60,37,44,29,9,108,1,0,0
125.5000976550,395,978,75,44,49,24,12,93,1,0,0
126.0000980436,388,985,69,35,38,32,11,96,4,0,0
126.5000984323,401,970,67,44,55,27,3,98,4,0,0
127.0000988210,396,980,73,48,42,26,9,95,1,0,0
127.5000992096,396,961,64,43,57,27,8,102,3,0,0
128.0000995983,405,968,64,41,61,22,4,103,2,0,0
128.5000999870,403,979,64,46,43,22,6,101,4,0,0
129.0001003756,391,975,76,40,53,28,12,92,1,0,0
129.5001007643,401,964,54,36,56,25,5,113,2,0,0
130.0001011530,393,965,55,37,47,27,11,112,2,0,0
130.5001015416,388,957,57,31,58,28,15,111,1,0,0
131.0001019303,401,975,74,40,61,21,9,92,3,0,0
131.5001023190,393,957,62,44,55,26,12,105,2,0,0
132.0001027077,394,975,65,42,43,26,11,101,3,0,0
132.5001030963,392,984,67,40,36,28,11,96,6,0,0
133.0001034850,393,980,77,41,50,31,7,91,1,0,0
133.5001038737,405,985,75,42,54,20,6,90,4,0,0
134.0001042623,395,966,55,41,44,29,7,110,4,0,0
134.5001046510,393,966,72,41,59,28,10,93,4,0,0
135.0001050397,397,965,78,55,56,28,6,89,2,0,0
135.5001054283,394,953,71,49,64,27,10,94,4,0,0
136.0001058170,395,948,63,57,54,27,9,105,1,0,0
136.5001062057,388,931,65,56,67,30,13,102,2,0,0
137.0001065943,393,958,64,48,52,30,8,100,5,0,0
137.5001069830,395,957,65,47,57,30,6,102,2,0,0
138.0001073717,390,950,61,45,57,29,12,102,6,0,0
138.5001077603,382,949,68,39,63,34,15,98,3,0,0
139.0001081490,391,968,74,46,52,28,12,92,3,0,0
139.5001085377,390,999,89,37,44,33,8,78,2,0,0
140.0001089263,398,978,65,40,46,24,9,101,3,0,0
140.5001093150,400,956,58,40,63,25,6,111,0,0,0
141.0001097037,397,965,77,47,63,21,13,89,3,0,0
141.5001100923,399,966,72,48,58,26,6,96,1,0,0
142.0001104810,392,952,59,43,57,25,14,106,4,0,0
142.5001108697,388,973,70,41,45,29,14,95,4,0,0
143.0001112583,397,980,73,44,47,27,7,95,1,0,0
143.5001116470,390,973,82,46,54,30,11,82,5,0,0
144.0001120357,394,979,71,42,45,27,10,97,1,0,0
144.5001124243,404,971,59,40,53,23,4,107,3,0,0
145.0001128130,396,974,62,31,54,26,9,103,4,0,0
145.5001132017,403,979,63,41,47,15,13,101,5,0,0
146.0001135903,396,971,65,42,49,18,17,102,2,0,0
146.5001139790,400,990,77,40,48,21,10,89,3,0,0
147.0001143677,404,980,63,37,51,18,9,102,4,0,0
147.5001147563,407,981,60,32,55,20,4,107,2,0,0
148.0001151450,399,990,72,31,51,22,10,95,2,0,0
148.5001155337,404,978,72,42,57,18,9,96,1,0,0
149.0001159223,395,974,68,42,48,24,12,100,1,0,0
149.5001163110,389,969,74,41,54,30,12,92,3,0,0
150.0001166997,390,967,66,35,55,34,7,101,2,0,0
150.5001170883,394,977,65,45,38,27,10,103,1,0,0
151.0001174770,393,980,72,45,41,25,13,94,3,0,0
151.5001178657,403,980,77,49,52,21,7,87,5,0,0
152.0001182543,397,963,74,53,56,27,7,92,3,0,0
152.5001186430,399,972,75,54,49,23,9,90,4,0,0
153.0001190317,394,972,85,54,54,26,11,83,1,0,0
153.5001194203,395,941,65,58,62,27,9,102,2,0,0
154.0001198090,391,942,61,50,61,31,9,105,3,0,0
154.5001201977,391,947,66,53,58,27,13,101,2,0,0
155.0001205863,381,947,58,44,49,38,12,106,5,0,0
155.5001209750,390,952,74,49,64,33,8,89,6,0,0
156.0001213637,398,964,68,51,52,23,10,96,5,0,0
156.5001217523,387,940,62,53,57,28,16,104,3,0,0
157.0001221410,392,967,70,53,43,29,10,97,2,0,0
157.5001225297,393,954,63,48,55,34,4,102,4,0,0
158.0001229183,388,970,76,59,36,31,12,90,3,0,0
158.5001233070,392,956,70,62,45,35,4,97,2,0,0
159.0001236957,387,959,75,62,42,37,7,93,1,0,0
159.5001240844,388,952,68,55,50,35,8,100,1,0,0
160.0001244730,389,963,83,54,56,33,9,81,5,0,0
160.5001248617,388,958,70,60,41,32,11,95,4,0,0
161.0001252504,388,963,68,49,45,34,9,99,2,0,0
161.5001256390,382,957,74,52,48,36,13,93,2,0,0
162.0001260277,388,961,74,50,52,37,6,93,2,0,0
162.5001264164,385,964,76,45,53,36,10,90,3,0,0
163.0001268050,390,943,53,56,45,31,10,114,2,0,0
163.5001271937,388,950,68,56,51,34,9,98,3,0,0
164.0001275824,381,939,67,50,60,34,16,99,3,0,0
164.5001279710,387,941,64,45,66,35,9,105,0,0,0
165.0001283597,392,952,56,46,51,29,10,110,3,0,0
165.5001287484,397,962,62,43,55,20,14,106,1,0,0
166.0001291370,387,970,80,41,57,31,13,87,2,0,0
166.5001295257,385,956,70,47,53,35,11,95,4,0,0
167.0001299144,389,964,71,41,56,35,7,97,1,0,0
167.5001303030,394,958,64,52,49,26,11,102,3,0,0
168.0001306917,393,952,59,53,48,31,7,107,3,0,0
168.5001310804,385,952,69,52,51,35,11,99,1,0,0
169.0001314690,387,961,69,44,52,32,12,95,5,0,0
169.5001318577,392,973,75,48,47,26,13,92,2,0,0
170.0001322464,393,974,71,32,59,25,13,92,6,0,0
170.5001326350,404,986,67,40,46,22,5,100,2,0,0
171.0001330237,399,972,63,42,49,23,9,104,2,0,0
171.5001334124,399,966,73,39,68,25,7,93,3,0,0
172.0001338010,397,973,69,40,54,22,12,98,2,0,0
172.5001341897,399,973,62,29,60,26,6,104,3,0,0
173.0001345784,401,983,67,37,49,18,12,97,5,0,0
173.5001349670,397,974,70,45,49,22,12,98,1,0,0
174.0001353557,391,976,68,43,41,25,15,94,7,0,0
174.5001357444,390,958,70,53,50,30,11,96,3,0,0
175.0001361330,398,956,62,55,50,26,7,102,5,0,0
175.5001365217,403,963,66,56,51,23,5,100,3,0,0
176.0001369104,392,952,68,54,55,25,14,99,2,0,0
176.5001372990,395,968,68,45,51,23,13,98,3,0,0
177.0001376877,394,956,73,52,60,31,6,95,1,0,0
177.5001380764,392,968,76,46,55,27,12,88,5,0,0
178.0001384650,396,970,62,48,41,26,9,106,1,0,0
178.5001388537,397,962,58,41,53,28,6,108,3,0,0
179.0001392424,401,961,61,44,58,23,7,104,4,0,0
179.5001396310,398,960,59,39,59,21,12,108,2,0,0
180.0001400197,398,975,66,41,49,25,8,101,2,0,0
180.5001404084,400,975,67,38,55,21,10,100,2,0,0
181.0001407970,399,971,70,41,58,23,9,95,4,0,0
181.5001411857,400,983,77,46,49,21,10,88,4,0,0
182.0001415744,398,972,74,37,64,24,9,93,2,0,0
182.5001419630,393,986,67,29,46,32,6,100,2,0,0
183.0001423517,396,979,62,35,45,25,10,105,2,0,0
183.5001427404,395,974,67,32,57,28,8,97,5,0,0
184.0001431290,400,978,70,40,53,22,9,94,5,0,0
184.5001435177,401,976,64,43,47,21,9,103,2,0,0
185.0001439064,401,979,71,47,47,24,6,95,3,0,0
185.5001442950,395,960,74,60,50,22,14,95,0,0,0
186.0001446837,384,960,73,44,54,38,9,94,2,0,0
186.5001450724,380,966,77,38,54,34,17,92,0,0,0
187.0001454611,388,966,60,34,49,29,14,107,2,0,0
187.5001458497,404,990,67,36,46,17,10,97,5,0,0
188.0001462384,399,982,68,38,48,24,8,100,1,0,0
188.5001466271,402,990,75,30,58,21,8,94,0,0,0
189.0001470157,404,994,74,34,51,18,9,93,2,0,0
189.5001474044,400,953,51,45,54,19,12,115,3,0,0
190.0001477931,401,971,61,43,49,19,11,107,1,0,0
190.5001481817,397,966,63,32,63,28,6,103,3,0,0
191.0001485704,401,971,72,45,58,26,4,97,0,0,0
191.5001489591,403,976,71,42,57,22,6,96,2,0,0
192.0001493477,393,970,74,36,62,28,10,94,1,0,0
192.5001497364,399,968,64,32,64,28,4,103,2,0,0
193.0001501251,390,976,73,31,57,27,14,94,2,0,0
193.5001505137,404,986,64,41,42,21,6,102,3,0,0
194.0001509024,397,967,63,51,43,24,10,105,1,0,0
194.5001512911,397,967,74,47,58,24,10,92,3,0,0
195.0001516797,389,952,71,53,56,34,8,96,2,0,0
195.5001520684,392,943,68,58,60,28,11,100,1,0,0
196.0001524571,386,953,65,53,46,34,11,101,3,0,0
196.5001528457,387,955,69,46,56,33,11,98,2,0,0
197.0001532344,392,956,64,49,52,29,10,105,0,0,0
197.5001536231,396,957,66,49,57,28,7,100,3,0,0
198.0001540117,397,970,74,50,52,24,10,92,3,0,0
198.5001544004,397,960,66,56,48,26,8,99,4,0,0
199.0001547891,393,960,70,57,47,27,11,97,2,0,0
199.5001551777,400,967,75,62,47,24,7,91,3,0,0
200.0001555664,386,965,56,46,32,37,8,110,3,0,0
200.5001559551,384,958,70,50,47,33,14,98,1,0,0
201.0001563437,389,940,66,54,62,29,13,95,8,0,0
201.5001567324,384,954,71,58,44,34,13,98,0,0,0
202.0001571211,391,947,70,56,59,31,9,96,3,0,0
202.5001575097,397,949,63,53,59,25,9,106,0,0,0
203.0001578984,403,964,74,51,63,21,7,91,4,0,0
203.5001582871,398,967,74,47,59,18,15,94,1,0,0
204.0001586757,397,972,73,40,59,23,11,95,1,0,0
204.5001590644,403,974,65,43,52,20,8,103,1,0,0
205.0001594531,389,959,63,45,49,32,10,105,1,0,0
205.5001598417,391,982,80,33,57,29,11,89,0,0,0
206.0001602304,410,968,58,46,55,16,5,106,5,0,0
206.5001606191,388,971,75,48,45,30,13,94,0,0,0
207.0001610077,396,963,61,42,53,24,11,106,2,0,0
207.5001613964,392,965,59,38,49,26,13,108,2,0,0
208.0001617851,397,966,63,46,49,20,14,104,2,0,0
208.5001621737,390,962,54,33,50,30,11,115,0,0,0
209.0001625624,408,980,67,45,51,18,5,96,6,0,0
209.5001629511,400,975,72,46,52,21,10,94,3,0,0
210.0001633397,393,954,55,36,59,27,11,109,5,0,0
210.5001637284,402,976,73,52,48,19,10,93,3,0,0
211.0001641171,404,955,55,54,51,22,5,112,2,0,0
211.5001645057,395,969,69,56,40,31,5,98,2,0,0
212.0001648944,394,947,62,58,52,27,10,105,2,0,0
212.5001652831,395,962,65,55,44,25,11,104,0,0,0
213.0001656717,389,958,54,40,46,30,12,109,6,0,0
213.5001660604,390,959,63,41,54,29,12,106,0,0,0
214.0001664491,404,973,72,43,61,21,6,92,5,0,0
214.5001668377,399,972,66,42,52,22,10,101,2,0,0
215.0001672264,390,969,74,43,53,25,16,92,3,0,0
215.5001676151,395,967,75,50,54,25,11,90,4,0,0
216.0001680038,388,970,72,45,46,33,10,95,2,0,0
216.5001683924,396,963,66,46,54,21,14,100,3,0,0
217.0001687811,391,974,70,34,54,28,12,94,5,0,0
217.5001691698,401,981,64,36,49,25,5,102,3,0,0
218.0001695584,398,980,67,34,52,24,9,101,1,0,0
218.5001699471,396,976,70,40,51,22,13,98,1,0,0
219.0001703358,397,985,80,37,56,26,8,87,2,0,0
219.5001707244,403,992,78,36,54,19,9,89,2,0,0
220.0001711131,398,974,65,40,50,21,12,101,3,0,0
220.5001715018,402,978,74,44,55,19,10,89,6,0,0
221.0001718904,402,954,59,47,61,21,8,104,6,0,0
221.5001722791,394,982,78,43,48,26,11,89,2,0,0
222.0001726678,394,973,77,44,55,31,6,89,3,0,0
222.5001730564,399,972,81,48,61,22,10,85,3,0,0
223.0001734451,395,969,72,56,43,23,13,97,0,0,0
223.5001738338,396,963,59,50,43,24,11,108,2,0,0
224.0001742224,389,962,68,50,46,28,14,100,1,0,0
224.5001746111,397,954,66,56,54,29,5,100,3,0,0
225.0001749998,388,945,71,62,53,33,10,95,3,0,0
225.5001753884,398,943,65,66,55,26,7,100,4,0,0
226.0001757771,390,955,68,56,48,29,12,98,3,0,0
226.5001761658,397,954,73,54,63,26,8,96,0,0,0
227.0001765544,394,944,62,53,60,22,15,105,2,0,0
227.5001769431,386,974,77,43,47,29,16,90,2,0,0
228.0001773318,408,995,68,40,42,19,4,100,1,0,0
228.5001777204,408,984,66,46,45,12,11,102,1,0,0
229.0001781091,399,987,71,39,45,25,7,95,3,0,0
229.5001784978,396,986,81,47,45,25,10,86,2,0,0
230.0001788864,395,973,71,42,52,25,11,97,1,0,0
230.5001792751,405,971,59,50,44,15,11,108,2,0,0
231.0001796638,399,975,71,48,48,28,4,97,1,0,0
231.5001800524,385,963,65,45,43,37,9,101,3,0,0
232.0001804411,391,991,76,37,40,29,11,90,3,0,0
232.5001808298,396,978,66,37,48,28,7,100,3,0,0
233.0001812184,387,969,73,35,57,37,7,94,2,0,0
233.5001816071,399,973,75,43,59,22,10,89,5,0,0
234.0001819958,401,962,62,48,54,25,5,106,1,0,0
234.5001823844,399,959,71,49,63,22,10,97,1,0,0
235.0001827731,396,967,68,52,46,25,10,98,3,0,0
235.5001831618,397,963,66,53,48,28,6,100,3,0,0
236.0001835504,396,944,67,52,68,24,11,100,2,0,0
236.5001839391,397,960,68,53,53,24,10,100,1,0,0
237.0001843278,387,969,74,47,46,34,10,94,1,0,0
237.5001847164,400,959,58,55,45,23,8,106,5,0,0
238.0001851051,402,970,75,42,66,22,7,93,1,0,0
238.5001854938,390,970,67,41,47,28,13,96,6,0,0
