# Time 8,KK,Kpp,PP,K,Kp,K_KK,Kp_KK,Kpp_PP,Kp_PP,KKa,PPa
0.0000000000,253,0,347,1201,0,0,0,0,0,0,0
0.5000003900,110,14,339,992,44,142,1,4,4,0,0
1.0000007801,106,29,324,927,75,145,2,12,11,0,0
1.5000011701,98,54,317,898,64,150,5,19,11,0,0
2.0000015601,108,62,309,885,71,138,7,30,8,0,0
2.5000019502,104,94,302,839,74,143,6,33,12,0,0
3.0000023403,116,96,299,842,78,128,9,36,12,0,0
3.5000027304,122,115,291,809,90,125,6,43,13,0,0
4.0000031205,106,126,288,791,78,140,7,47,12,0,0
4.5000035104,129,121,275,798,86,119,5,60,12,0,0
5.0000039003,129,129,264,764,101,116,8,66,17,0,0
5.5000042901,113,145,272,757,84,133,7,61,14,0,0
6.0000046800,112,144,265,753,81,131,10,61,21,0,0
6.5000050699,115,148,271,743,96,131,7,66,10,0,0
7.0000054598,123,152,280,747,105,125,5,58,9,0,0
7.5000058497,100,162,268,715,92,149,4,68,11,0,0
8.0000062396,114,158,268,722,103,130,9,65,14,0,0
8.5000066299,124,159,260,727,99,126,3,73,14,0,0
9.0000070202,124,169,267,726,97,123,6,60,20,0,0
9.5000074105,112,167,279,725,100,134,7,55,13,0,0
10.0000078008,136,174,283,738,108,111,6,52,12,0,0
10.5000081911,115,163,261,727,87,127,11,67,19,0,0
11.0000085814,109,175,266,717,84,135,9,69,12,0,0
11.5000089717,125,174,272,717,107,126,2,65,10,0,0
12.0000093621,114,150,262,725,102,132,7,70,15,0,0
12.5000097524,118,153,270,728,108,131,4,58,19,0,0
13.0000101427,117,154,280,750,94,132,4,54,13,0,0
13.5000105330,112,158,279,756,78,133,8,59,9,0,0
14.0000109233,119,154,277,738,105,130,4,59,11,0,0
14.5000113136,119,164,279,739,96,130,4,60,8,0,0
15.0000117039,126,158,264,737,96,121,6,73,10,0,0
15.5000120942,114,164,268,739,80,128,11,65,14,0,0
16.0000124845,117,160,265,726,97,128,8,64,18,0,0
16.5000128748,113,165,267,723,93,133,7,67,13,0,0
17.0000132651,120,158,266,730,99,126,7,68,13,0,0
17.5000136554,122,160,271,749,85,125,6,57,19,0,0
18.0000140457,123,160,274,760,78,125,5,56,17,0,0
18.5000144360,109,134,279,749,106,140,4,56,12,0,0
19.0000148263,117,140,282,766,94,125,11,48,17,0,0
19.5000152166,115,128,276,749,115,130,8,61,10,0,0
20.0000156069,107,156,285,747,90,139,7,56,6,0,0
20.5000159972,111,156,266,737,85,134,8,60,21,0,0
21.0000163875,117,156,263,734,91,127,9,75,9,0,0
21.5000167778,123,157,271,733,105,123,7,68,8,0,0
22.0000171681,114,173,273,714,101,131,8,61,13,0,0
22.5000175584,124,173,265,725,92,123,6,74,8,0,0
23.0000179487,112,163,260,728,82,137,4,75,12,0,0
23.5000183390,104,157,263,719,92,141,8,70,14,0,0
24.0000187293,104,179,271,710,87,143,6,65,11,0,0
24.5000191196,108,187,263,705,80,141,4,70,14,0,0
25.0000195099,105,181,275,700,100,135,13,62,10,0,0
25.5000199002,113,174,266,702,104,136,4,69,12,0,0
26.0000202906,124,181,255,688,111,123,6,78,14,0,0
26.5000206809,109,198,256,677,91,134,10,72,19,0,0
27.0000210712,110,188,265,690,98,135,8,72,10,0,0
27.5000214615,129,197,271,726,78,117,7,63,13,0,0
28.0000218518,128,178,261,728,84,121,4,73,13,0,0
28.5000222421,122,185,263,704,97,127,4,73,11,0,0
29.0000226324,121,164,257,712,103,122,10,72,18,0,0
29.5000230227,117,172,263,703,106,124,12,75,9,0,0
30.0000234130,119,180,264,714,90,123,11,69,14,0,0
30.5000238033,132,177,256,720,92,117,4,80,11,0,0
31.0000241936,122,161,258,723,97,120,11,82,7,0,0
31.5000245839,126,157,265,727,108,120,7,70,12,0,0
32.0000249742,110,142,259,734,94,135,8,71,17,0,0
32.5000253629,123,161,279,750,92,126,4,55,13,0,0
33.0000257515,121,152,267,745,92,127,5,63,17,0,0
33.5000261402,123,165,273,725,107,124,6,63,11,0,0
34.0000265289,123,157,267,739,95,124,6,62,18,0,0
34.5000269175,115,150,274,751,89,132,6,61,12,0,0
35.0000273062,118,148,264,743,92,130,5,68,15,0,0
35.5000276949,121,162,272,749,83,128,4,62,13,0,0
36.0000280835,115,154,280,743,99,132,6,62,5,0,0
36.5000284722,103,161,281,738,86,137,13,52,14,0,0
37.0000288609,115,171,279,718,106,136,2,59,9,0,0
37.5000292495,114,147,274,723,119,132,7,62,11,0,0
38.0000296382,126,156,265,738,98,118,9,65,17,0,0
38.5000300269,110,147,268,726,106,137,6,71,8,0,0
39.0000304155,135,162,271,737,108,110,8,69,7,0,0
39.5000308042,128,159,262,730,102,121,4,72,13,0,0
40.0000311929,124,156,262,733,98,122,7,65,20,0,0
40.5000315815,115,156,263,730,93,129,9,70,14,0,0
41.0000319702,124,162,272,725,110,123,6,56,19,0,0
41.5000323589,112,140,264,726,111,132,9,69,14,0,0
42.0000327475,113,147,270,727,110,134,6,57,20,0,0
42.5000331362,119,152,277,741,104,125,9,59,11,0,0
43.0000335249,112,162,280,739,92,133,8,56,11,0,0
43.5000339135,127,170,274,743,89,121,5,62,11,0,0
44.0000343022,106,149,260,720,98,137,10,73,14,0,0
44.5000346909,113,165,279,734,94,130,10,59,9,0,0
45.0000350795,104,159,270,715,101,141,8,64,13,0,0
45.5000354682,119,164,279,730,105,128,6,59,9,0,0
46.0000358569,111,153,270,722,107,137,5,61,16,0,0
46.5000362455,113,167,275,733,89,132,8,59,13,0,0
47.0000366342,140,180,276,752,85,107,6,57,14,0,0
47.5000370229,129,180,269,736,83,117,7,61,17,0,0
48.0000374115,114,187,280,712,96,133,6,60,7,0,0
48.5000378002,129,188,266,707,101,117,7,72,9,0,0
49.0000381889,109,178,258,694,96,138,6,73,16,0,0
49.5000385775,131,172,261,712,109,116,6,74,12,0,0
50.0000389662,135,178,266,718,106,109,9,72,9,0,0
50.5000393549,135,188,266,706,108,112,6,69,12,0,0
51.0000397436,130,187,259,707,96,119,4,73,15,0,0
51.5000401322,119,156,256,718,102,129,5,82,9,0,0
52.0000405209,116,164,263,721,95,129,8,79,5,0,0
52.5000409096,124,158,270,733,104,124,5,66,11,0,0
53.0000412982,121,155,268,739,96,123,9,67,12,0,0
53.5000416869,121,166,281,757,80,121,11,59,7,0,0
54.0000420756,106,174,267,727,73,142,5,68,12,0,0
54.5000424642,129,176,274,737,91,119,5,58,15,0,0
55.0000428529,112,176,277,723,91,133,8,59,11,0,0
55.5000432416,108,167,271,718,95,138,7,63,13,0,0
56.0000436302,113,160,272,740,86,136,4,67,8,0,0
56.5000440189,123,176,270,726,92,123,7,67,10,0,0
57.0000444076,121,167,265,725,95,128,4,66,16,0,0
57.5000447962,123,169,270,728,97,126,4,61,16,0,0
58.0000451849,130,161,263,741,92,117,6,74,10,0,0
58.5000455736,130,167,266,725,105,117,6,74,7,0,0
59.0000459622,117,152,257,712,111,123,13,77,13,0,0
59.5000463509,118,159,263,717,106,131,4,71,13,0,0
60.0000467396,113,173,271,712,100,132,8,69,7,0,0
60.5000471282,115,173,262,717,88,137,1,67,18,0,0
61.0000475169,130,176,274,734,95,117,6,62,11,0,0
61.5000479056,117,161,262,722,97,129,7,79,6,0,0
62.0000482942,108,179,273,708,95,134,11,61,13,0,0
62.5000486829,127,173,262,724,93,116,10,74,11,0,0
63.0000490716,117,176,273,738,77,130,6,69,5,0,0
63.5000494602,124,162,270,734,99,125,4,69,8,0,0
64.0000498489,130,157,265,726,113,117,6,71,11,0,0
64.5000502376,119,182,270,712,96,127,7,64,13,0,0
65.0000506262,127,181,273,719,101,122,4,59,15,0,0
65.5000510149,121,177,260,709,96,126,6,73,14,0,0
66.0000514036,120,181,266,721,85,125,8,64,17,0,0
66.5000517922,116,171,267,708,105,132,5,66,14,0,0
67.0000521809,124,185,259,713,86,121,8,72,16,0,0
67.5000525696,132,182,261,729,83,113,8,72,14,0,0
68.0000529582,97,184,272,712,74,149,7,61,14,0,0
68.5000533469,121,167,249,718,86,131,1,87,11,0,0
69.0000537356,126,164,260,721,102,123,4,69,18,0,0
69.5000541242,113,170,263,722,85,132,8,65,19,0,0
70.0000545129,116,165,266,710,108,130,7,63,18,0,0
70.5000549016,115,170,272,722,96,130,8,66,9,0,0
71.0000552902,117,159,259,721,97,125,11,78,10,0,0
71.5000556789,116,162,262,723,94,128,9,73,12,0,0
72.0000560676,118,167,257,726,83,128,7,75,15,0,0
72.5000564562,112,167,263,721,88,132,9,68,16,0,0
73.0000568449,128,164,269,734,100,118,7,69,9,0,0
73.5000572336,126,179,274,728,94,125,2,65,8,0,0
74.0000576222,119,181,278,720,97,130,4,57,12,0,0
74.5000580109,114,160,269,731,93,127,12,68,10,0,0
75.0000583996,128,166,275,736,102,119,6,57,15,0,0
75.5000587882,128,172,270,733,94,118,7,53,24,0,0
76.0000591769,116,160,279,739,97,128,9,55,13,0,0
76.5000595656,108,165,269,717,96,138,7,62,16,0,0
77.0000599543,118,161,246,724,80,133,2,75,26,0,0
77.5000603429,119,147,263,743,93,127,7,68,16,0,0
78.0000607316,115,157,280,752,87,134,4,53,14,0,0
78.5000611203,119,151,275,763,81,129,5,64,8,0,0
79.0000615089,117,152,271,757,80,128,8,64,12,0,0
79.5000618976,116,150,275,740,102,131,6,58,14,0,0
80.0000622863,114,142,262,733,102,133,6,65,20,0,0
80.5000626749,103,152,268,726,94,143,7,68,11,0,0
81.0000630636,117,160,270,736,92,129,7,65,12,0,0
81.5000634523,102,157,265,722,89,146,5,72,10,0,0
82.0000638409,113,151,257,716,104,135,5,77,13,0,0
82.5000642296,122,158,260,730,95,123,8,72,15,0,0
83.0000646183,125,177,265,722,92,124,4,70,12,0,0
83.5000650069,115,174,264,719,87,132,6,73,10,0,0
84.0000653956,117,152,253,717,102,129,7,80,14,0,0
84.5000657843,121,166,269,730,95,125,7,66,12,0,0
85.0000661729,111,163,274,739,84,137,5,65,8,0,0
85.5000665616,117,162,273,732,97,128,8,59,15,0,0
86.0000669503,111,156,275,723,108,134,8,61,11,0,0
86.5000673389,115,149,265,739,93,132,6,70,12,0,0
87.0000677276,117,145,265,751,87,132,4,64,18,0,0
87.5000681163,119,145,271,755,91,126,8,62,14,0,0
88.0000685049,117,155,274,741,96,128,8,62,11,0,0
88.5000688936,119,154,278,739,105,128,6,56,13,0,0
89.0000692823,113,146,273,742,99,133,7,64,10,0,0
89.5000696709,118,148,275,729,117,127,8,66,6,0,0
90.0000700596,111,161,271,716,106,135,7,66,10,0,0
90.5000704483,105,161,257,724,78,141,7,70,20,0,0
91.0000708369,117,172,283,738,91,134,2,54,10,0,0
91.5000712256,129,153,265,746,96,114,10,76,6,0,0
92.0000716143,113,158,276,740,92,127,13,60,11,0,0
92.5000720029,120,172,279,739,89,124,9,57,11,0,0
93.0000723916,107,173,273,732,76,136,10,61,13,0,0
93.5000727803,103,167,267,717,87,146,4,71,9,0,0
94.0000731689,116,163,270,724,100,128,9,64,13,0,0
94.5000735576,115,158,256,729,85,134,4,71,20,0,0
95.0000739463,122,157,264,735,95,123,8,71,12,0,0
95.5000743349,111,152,269,727,102,139,3,72,6,0,0
96.0000747236,100,160,273,717,97,146,7,61,13,0,0
96.5000751123,123,157,267,727,107,124,6,71,9,0,0
97.0000755009,129,169,273,732,102,120,4,64,10,0,0
97.5000758896,120,162,262,731,90,128,5,72,13,0,0
98.0000762783,113,149,274,746,93,131,9,65,8,0,0
98.5000766669,122,149,264,756,82,127,4,68,15,0,0
99.0000770556,129,151,269,746,102,114,10,58,20,0,0
99.5000774443,117,153,268,733,100,134,2,60,19,0,0
100.0000778329,111,163,271,718,102,135,7,63,13,0,0
100.5000782216,122,159,268,742,90,126,5,67,12,0,0
101.0000786103,116,160,273,746,84,126,11,64,10,0,0
101.5000789989,108,159,277,734,93,136,9,64,6,0,0
102.0000793876,108,159,262,713,99,139,6,72,13,0,0
102.5000797763,114,161,262,724,92,129,10,72,13,0,0
103.0000801649,121,181,274,725,90,123,9,64,9,0,0
103.5000805536,108,177,258,694,96,139,6,75,14,0,0
104.0000809423,136,182,264,727,92,112,5,72,11,0,0
104.5000813309,117,162,251,720,87,127,9,79,17,0,0
105.0000817196,139,174,275,738,103,108,6,65,7,0,0
105.5000821083,126,174,266,715,104,119,8,63,18,0,0
106.0000824970,119,166,264,721,97,126,8,72,11,0,0
106.5000828856,111,175,274,714,97,133,9,60,13,0,0
107.0000832743,120,167,274,731,97,124,9,66,7,0,0
107.5000836630,125,173,260,718,95,122,6,70,17,0,0
108.0000840516,118,168,267,730,88,133,2,67,13,0,0
108.5000844403,117,171,276,729,94,129,7,59,12,0,0
109.0000848290,118,170,276,727,98,126,9,62,9,0,0
109.5000852176,113,174,276,718,98,132,8,57,14,0,0
110.0000856063,108,157,267,721,98,134,11,68,12,0,0
110.5000859950,121,165,261,723,95,126,6,71,15,0,0
111.0000863836,124,165,262,718,104,119,10,69,16,0,0
111.5000867723,113,163,269,716,104,135,5,68,10,0,0
112.0000871610,124,160,277,758,84,123,6,56,14,0,0
112.5000875496,116,152,275,755,85,132,5,59,13,0,0
113.0000879383,122,154,273,743,99,127,4,64,10,0,0
113.5000883270,125,156,267,734,103,121,7,64,16,0,0
114.0000887156,112,153,262,731,91,138,3,70,15,0,0
114.5000891043,117,155,267,740,90,129,7,63,17,0,0
115.0000894930,122,140,269,755,97,123,8,67,11,0,0
115.5000898816,110,158,272,725,100,137,6,58,17,0,0
116.0000902703,116,158,264,729,94,131,6,69,14,0,0
116.5000906590,118,169,280,717,113,133,2,56,11,0,0
117.0000910476,113,173,267,729,79,134,6,63,17,0,0
117.5000914363,111,164,275,723,100,132,10,60,12,0,0
118.0000918250,109,175,272,712,95,141,3,62,13,0,0
118.5000922136,124,172,272,721,104,124,5,64,11,0,0
119.0000926023,122,160,261,730,94,123,8,69,17,0,0
119.5000929910,115,156,272,752,80,132,6,60,15,0,0
120.0000933796,119,162,272,743,87,129,5,60,15,0,0
120.5000937683,120,160,272,750,83,131,2,60,15,0,0
121.0000941570,123,140,262,755,91,124,6,80,5,0,0
121.5000945456,121,156,280,741,105,125,7,60,7,0,0
122.0000949343,110,170,273,723,91,139,4,62,12,0,0
122.5000953230,118,174,269,733,81,129,6,66,12,0,0
123.0000957116,115,171,262,721,86,127,11,73,12,0,0
123.5000961003,121,179,272,724,91,123,9,63,12,0,0
124.0000964890,120,152,255,723,101,121,12,76,16,0,0
124.5000968776,117,170,270,714,104,127,9,65,12,0,0
125.0000972663,120,175,274,721,99,122,11,63,10,0,0
125.5000976550,115,180,278,720,94,132,6,58,11,0,0
126.0000980436,131,182,278,732,96,109,13,61,8,0,0
126.5000984323,129,181,264,718,95,120,4,65,18,0,0
127.0000988210,120,176,264,713,96,126,7,74,9,0,0
127.5000992096,122,171,260,705,107,123,8,67,20,0,0
128.0000995983,121,176,268,719,95,126,6,67,12,0,0
128.5000999870,124,205,278,708,90,118,11,53,16,0,0
129.0001003756,117,192,269,715,80,132,4,67,11,0,0
129.5001007643,117,184,253,702,85,131,5,80,14,0,0
130.0001011530,111,169,258,693,108,135,7,77,12,0,0
130.5001015416,113,189,273,703,95,130,10,66,8,0,0
131.0001019303,135,184,250,715,87,112,6,80,17,0,0
131.5001023190,119,178,270,710,102,129,5,65,12,0,0
132.0001027077,121,179,276,714,105,127,5,60,11,0,0
132.5001030963,121,162,268,719,109,124,8,65,14,0,0
133.0001034850,125,173,280,729,104,120,8,58,9,0,0
133.5001038737,115,160,261,726,91,123,15,70,16,0,0
134.0001042623,128,161,258,741,85,117,8,72,17,0,0
134.5001046510,122,160,267,737,93,124,7,69,11,0,0
135.0001050397,107,159,267,712,104,140,6,70,10,0,0
135.5001054283,123,163,265,722,104,121,9,71,11,0,0
136.0001058170,119,172,266,711,103,129,5,66,15,0,0
136.5001062057,112,162,260,719,92,132,9,78,9,0,0
137.0001065943,126,171,261,724,93,123,4,78,8,0,0
137.5001069830,124,171,256,701,109,123,6,74,17,0,0
138.0001073717,122,163,265,709,116,126,5,70,12,0,0
138.5001077603,119,174,272,721,97,128,6,65,10,0,0
139.0001081490,110,167,249,692,101,138,5,78,20,0,0
139.5001085377,119,171,268,719,98,126,8,73,6,0,0
140.0001089263,110,179,275,719,88,136,7,60,12,0,0
140.5001093150,120,169,268,729,91,124,9,67,12,0,0
141.0001097037,126,181,277,744,79,120,7,50,20,0,0
141.5001100923,106,158,263,722,90,145,2,72,12,0,0
142.0001104810,119,154,256,730,92,132,2,71,20,0,0
142.5001108697,114,147,275,731,112,132,7,55,17,0,0
143.0001112583,114,150,289,761,93,134,5,44,14,0,0
143.5001116470,112,152,281,738,104,134,7,59,7,0,0
144.0001120357,122,161,273,743,92,126,5,60,14,0,0
144.5001124243,111,150,276,734,104,136,6,59,12,0,0
145.0001128130,110,145,268,735,99,137,6,65,14,0,0
145.5001132017,127,152,264,743,97,123,3,62,21,0,0
146.0001135903,121,155,274,727,114,123,9,61,12,0,0
146.5001139790,100,159,272,713,101,144,9,66,9,0,0
147.0001143677,125,161,276,730,111,123,5,61,10,0,0
147.5001147563,124,183,266,708,100,119,10,68,13,0,0
148.0001151450,115,185,274,711,94,128,10,61,12,0,0
148.5001155337,136,186,264,722,93,113,4,72,11,0,0
149.0001159223,128,183,258,719,85,117,8,77,12,0,0
149.5001163110,111,176,259,704,91,137,5,75,13,0,0
150.0001166997,118,175,262,717,89,131,4,74,11,0,0
150.5001170883,124,182,276,733,86,125,4,67,4,0,0
