# Time 8,KK,Kpp,PP,K,Kp,K_KK,Kp_KK,Kpp_PP,Kp_PP,KKa,PPa
0.0000000000,59,0,541,1201,0,0,0,0,0,0,0
0.5000003900,21,1,539,1152,8,38,0,0,2,0,0
1.0000007801,24,3,538,1151,9,33,2,1,2,0,0
1.5000011701,30,4,531,1139,19,29,0,4,6,0,0
2.0000015601,19,2,533,1138,13,39,1,4,4,0,0
2.5000019502,24,6,531,1141,9,35,0,4,6,0,0
3.0000023403,15,7,534,1131,12,43,1,2,5,0,0
3.5000027304,18,6,534,1130,17,41,0,3,4,0,0
4.0000031205,19,13,533,1129,11,39,1,4,4,0,0
4.5000035104,27,11,530,1132,15,32,0,6,5,0,0
5.0000039003,21,14,534,1130,12,38,0,3,4,0,0
5.5000042901,18,10,528,1127,10,40,1,9,4,0,0
6.0000046800,21,11,529,1131,9,37,1,8,4,0,0
6.5000050699,24,8,527,1132,12,33,2,9,5,0,0
7.0000054598,20,8,527,1128,12,39,0,9,5,0,0
7.5000058497,24,11,532,1129,17,35,0,5,4,0,0
8.0000062396,23,8,535,1142,9,36,0,4,2,0,0
8.5000066299,18,6,534,1134,13,40,1,5,2,0,0
9.0000070202,17,9,533,1130,12,42,0,4,4,0,0
9.5000074105,27,9,534,1134,19,32,0,5,2,0,0
10.0000078008,28,6,526,1133,16,31,0,5,10,0,0
10.5000081911,18,7,533,1132,13,41,0,5,3,0,0
11.0000085814,18,6,529,1131,11,41,0,6,6,0,0
11.5000089717,18,8,532,1129,14,41,0,6,3,0,0
12.0000093621,21,5,528,1134,11,38,0,7,6,0,0
12.5000097524,20,6,534,1129,20,39,0,3,4,0,0
13.0000101427,27,6,533,1144,11,32,0,4,4,0,0
13.5000105330,21,7,530,1136,9,37,1,6,5,0,0
14.0000109233,24,6,533,1139,13,35,0,5,3,0,0
14.5000113136,20,6,535,1138,12,39,0,5,1,0,0
15.0000117039,21,3,533,1136,16,38,0,5,3,0,0
15.5000120942,18,4,534,1138,11,41,0,5,2,0,0
16.0000124845,11,7,536,1129,12,46,2,4,1,0,0
16.5000128748,20,5,531,1131,16,38,1,6,4,0,0
17.0000132651,20,5,533,1132,17,38,1,4,4,0,0
17.5000136554,24,6,527,1133,13,35,0,5,9,0,0
18.0000140457,19,4,534,1128,22,39,1,2,5,0,0
18.5000144360,23,5,532,1140,11,36,0,3,6,0,0
19.0000148263,23,4,536,1142,14,36,0,3,2,0,0
19.5000152166,30,2,535,1152,12,29,0,2,4,0,0
20.0000156069,19,4,538,1140,14,38,2,1,2,0,0
20.5000159972,16,4,533,1132,14,42,1,3,5,0,0
21.0000163875,19,4,534,1141,9,38,2,4,3,0,0
21.5000167778,22,9,534,1143,5,37,0,5,2,0,0
22.0000171681,16,9,537,1127,18,43,0,2,2,0,0
22.5000175584,21,12,532,1128,14,38,0,4,5,0,0
23.0000179487,19,9,531,1124,18,39,1,6,4,0,0
23.5000183390,25,13,530,1125,18,33,1,5,6,0,0
24.0000187293,15,11,531,1122,14,44,0,8,2,0,0
24.5000191196,21,12,533,1123,20,38,0,4,4,0,0
25.0000195099,25,8,530,1135,13,33,1,8,3,0,0
25.5000199002,25,8,533,1140,11,34,0,4,4,0,0
26.0000202906,26,4,529,1146,6,33,0,8,4,0,0
26.5000206809,14,4,533,1125,19,45,0,5,3,0,0
27.0000210712,16,5,531,1130,13,42,1,4,6,0,0
27.5000214615,19,3,531,1139,9,40,0,7,3,0,0
28.0000218518,14,4,536,1132,15,45,0,2,3,0,0
28.5000222421,21,4,534,1140,12,38,0,2,5,0,0
29.0000226324,22,5,537,1143,12,37,0,2,2,0,0
29.5000230227,19,4,531,1136,11,39,1,5,5,0,0
30.0000234130,25,3,530,1140,13,34,0,7,4,0,0
30.5000238033,19,4,532,1139,9,40,0,4,5,0,0
31.0000241936,21,8,535,1132,17,38,0,3,3,0,0
31.5000245839,19,7,530,1132,11,40,0,6,5,0,0
32.0000249742,20,8,529,1129,13,39,0,8,4,0,0
32.5000253629,21,3,533,1133,19,38,0,5,3,0,0
33.0000257515,20,3,532,1135,15,38,1,6,3,0,0
33.5000261402,20,4,530,1133,14,39,0,6,5,0,0
34.0000265289,24,5,530,1143,7,35,0,4,7,0,0
34.5000269175,25,3,533,1136,20,34,0,5,3,0,0
35.0000273062,18,4,536,1141,10,41,0,2,3,0,0
35.5000276949,30,4,533,1147,13,29,0,3,5,0,0
36.0000280835,21,3,531,1141,9,37,1,1,9,0,0
36.5000284722,27,4,534,1145,13,31,1,2,5,0,0
37.0000288609,24,8,536,1136,17,34,1,2,3,0,0
37.5000292495,22,7,531,1126,21,36,1,8,2,0,0
38.0000296382,23,8,530,1125,21,34,2,7,4,0,0
38.5000300269,24,7,531,1130,19,34,1,6,4,0,0
39.0000304155,30,10,533,1137,17,29,0,5,3,0,0
39.5000308042,20,8,531,1130,14,39,0,5,5,0,0
40.0000311929,12,6,529,1124,12,47,0,7,5,0,0
40.5000315815,22,10,533,1133,13,36,1,4,4,0,0
41.0000319702,24,9,531,1132,15,35,0,6,4,0,0
41.5000323589,22,8,533,1133,15,36,1,7,1,0,0
42.0000327475,19,6,528,1132,10,40,0,9,4,0,0
42.5000331362,26,9,530,1135,13,33,0,5,6,0,0
43.0000335249,23,5,529,1137,11,35,1,10,2,0,0
43.5000339135,19,7,534,1136,11,40,0,5,2,0,0
44.0000343022,23,4,533,1136,17,36,0,6,2,0,0
44.5000346909,25,5,533,1138,16,34,0,3,5,0,0
45.0000350795,21,5,536,1139,14,38,0,3,2,0,0
45.5000354682,20,7,534,1131,17,39,0,6,1,0,0
46.0000358569,21,9,534,1131,16,37,1,5,2,0,0
46.5000362455,22,8,528,1125,18,37,0,8,5,0,0
47.0000366342,24,11,533,1135,12,35,0,5,3,0,0
47.5000370229,17,7,528,1123,16,42,0,8,5,0,0
48.0000374115,22,4,531,1133,17,36,1,8,2,0,0
48.5000378002,20,9,536,1132,16,37,2,4,1,0,0
49.0000381889,23,7,536,1134,19,35,1,5,0,0,0
49.5000385775,20,10,531,1124,18,39,0,6,4,0,0
50.0000389662,19,9,536,1136,11,40,0,4,1,0,0
50.5000393549,18,5,533,1136,11,41,0,4,4,0,0
51.0000397436,17,7,530,1129,12,41,1,7,4,0,0
51.5000401322,12,5,533,1134,7,44,3,8,0,0,0
52.0000405209,20,4,524,1129,12,39,0,9,8,0,0
52.5000409096,23,3,529,1134,16,36,0,8,4,0,0
53.0000412982,18,7,529,1124,17,39,2,7,5,0,0
53.5000416869,23,7,527,1134,10,36,0,9,5,0,0
54.0000420756,23,5,530,1131,18,36,0,7,4,0,0
54.5000424642,27,7,530,1135,16,31,1,6,5,0,0
55.0000428529,18,6,532,1132,13,40,1,6,3,0,0
55.5000432416,23,9,533,1134,14,35,1,4,4,0,0
56.0000436302,18,13,531,1127,10,41,0,6,4,0,0
56.5000440189,26,12,531,1126,20,32,1,5,5,0,0
57.0000444076,22,9,529,1128,15,37,0,7,5,0,0
57.5000447962,24,9,528,1131,13,35,0,8,5,0,0
58.0000451849,18,8,529,1129,11,41,0,8,4,0,0
58.5000455736,19,4,527,1136,7,39,1,9,5,0,0
59.0000459622,27,7,535,1137,19,32,0,4,2,0,0
59.5000463509,22,8,538,1137,16,37,0,2,1,0,0
60.0000467396,15,8,533,1131,10,42,2,4,4,0,0
60.5000471282,21,8,531,1130,15,36,2,8,2,0,0
61.0000475169,20,6,523,1125,13,39,0,10,8,0,0
61.5000479056,27,6,530,1137,15,32,0,9,2,0,0
62.0000482942,23,4,533,1132,21,36,0,5,3,0,0
62.5000486829,26,5,532,1136,18,32,1,1,8,0,0
63.0000490716,21,8,533,1134,13,38,0,4,4,0,0
63.5000494602,15,8,539,1133,14,44,0,2,0,0,0
64.0000498489,24,10,532,1133,14,34,1,6,3,0,0
64.5000502376,23,10,527,1128,13,36,0,8,6,0,0
65.0000506262,23,11,533,1129,17,35,1,5,3,0,0
65.5000510149,23,7,527,1129,15,36,0,9,5,0,0
66.0000514036,15,8,533,1130,11,44,0,5,3,0,0
66.5000517922,19,5,531,1130,16,40,0,7,3,0,0
67.0000521809,26,3,531,1141,14,33,0,5,5,0,0
67.5000525696,20,3,534,1136,16,38,1,4,3,0,0
68.0000529582,23,6,534,1133,19,36,0,3,4,0,0
68.5000533469,22,6,536,1136,17,37,0,3,2,0,0
69.0000537356,23,7,534,1139,12,36,0,3,4,0,0
69.5000541242,21,3,535,1142,12,37,1,4,2,0,0
70.0000545129,27,6,536,1145,13,32,0,5,0,0,0
70.5000549016,22,5,535,1141,12,37,0,5,1,0,0
71.0000552902,19,10,534,1129,15,40,0,2,5,0,0
71.5000556789,22,6,530,1134,13,37,0,5,6,0,0
72.0000560676,18,4,530,1134,11,40,1,6,5,0,0
72.5000564562,25,6,533,1132,21,34,0,3,5,0,0
73.0000568449,25,8,537,1137,18,33,1,1,3,0,0
73.5000572336,22,2,532,1138,15,35,2,7,2,0,0
74.0000576222,19,3,530,1132,15,40,0,5,6,0,0
74.5000580109,12,1,530,1129,13,47,0,6,5,0,0
75.0000583996,24,1,534,1149,9,35,0,3,4,0,0
75.5000587882,24,5,531,1138,13,35,0,3,7,0,0
76.0000591769,22,4,536,1138,17,37,0,3,2,0,0
76.5000595656,18,8,533,1129,15,41,0,3,5,0,0
77.0000599543,24,4,528,1131,18,35,0,6,7,0,0
77.5000603429,22,4,527,1130,16,36,1,8,6,0,0
78.0000607316,14,7,532,1128,12,45,0,3,6,0,0
78.5000611203,26,3,528,1136,16,33,0,10,3,0,0
79.0000615089,20,4,535,1133,19,38,1,3,3,0,0
79.5000618976,17,2,529,1129,16,42,0,6,6,0,0
80.0000622863,21,1,535,1146,10,38,0,2,4,0,0
80.5000626749,26,2,538,1149,14,33,0,1,2,0,0
81.0000630636,22,4,536,1146,9,37,0,3,2,0,0
81.5000634523,21,7,530,1131,14,37,1,3,8,0,0
82.0000638409,20,7,533,1132,15,39,0,4,4,0,0
82.5000642296,27,8,532,1138,14,32,0,5,4,0,0
83.0000646183,17,8,534,1128,16,42,0,4,3,0,0
83.5000650069,21,8,537,1137,14,38,0,3,1,0,0
84.0000653956,21,8,537,1130,21,38,0,3,1,0,0
84.5000657843,14,5,533,1131,12,43,2,3,5,0,0
85.0000661729,32,10,536,1139,20,27,0,4,1,0,0
85.5000665616,24,8,532,1130,19,35,0,6,3,0,0
86.0000669503,23,7,531,1136,12,36,0,7,3,0,0
86.5000673389,20,4,534,1132,19,36,3,4,3,0,0
87.0000677276,17,6,532,1128,16,42,0,4,5,0,0
87.5000681163,23,7,530,1140,7,36,0,3,8,0,0
88.0000685049,21,10,534,1136,10,38,0,4,3,0,0
88.5000688936,17,7,532,1127,16,41,1,6,3,0,0
89.0000692823,23,8,533,1133,16,36,0,4,4,0,0
89.5000696709,13,8,536,1124,18,45,1,2,3,0,0
90.0000700596,18,8,532,1127,16,41,0,4,5,0,0
90.5000704483,23,6,533,1129,22,35,1,4,4,0,0
91.0000708369,22,8,531,1129,17,37,0,4,6,0,0
91.5000712256,24,10,530,1131,14,34,1,6,5,0,0
92.0000716143,23,11,533,1127,19,36,0,5,3,0,0
92.5000720029,28,5,527,1135,16,31,0,8,6,0,0
93.0000723916,20,3,534,1131,21,39,0,4,3,0,0
93.5000727803,30,6,531,1137,19,29,0,4,6,0,0
