# Time 8,KK,Kpp,PP,K,Kp,K_KK,Kp_KK,Kpp_PP,Kp_PP,KKa,PPa
0.0000000000,33,0,567,1201,0,0,0,0,0,0,0
0.5000003900,14,1,565,1176,3,17,2,0,2,0,0
1.0000007801,12,3,564,1167,7,21,0,1,2,0,0
1.5000011701,15,2,565,1172,7,18,0,1,1,0,0
2.0000015601,10,1,563,1167,6,23,0,2,2,0,0
2.5000019502,16,3,563,1166,11,17,0,0,4,0,0
3.0000023403,11,3,566,1168,7,21,1,0,1,0,0
3.5000027304,9,3,563,1164,6,23,1,1,3,0,0
4.0000031205,11,4,566,1168,6,22,0,1,0,0,0
4.5000035104,9,4,564,1163,7,24,0,1,2,0,0
5.0000039003,11,3,565,1162,12,22,0,1,1,0,0
5.5000042901,11,3,565,1166,8,22,0,2,0,0,0
6.0000046800,12,2,561,1164,8,21,0,4,2,0,0
6.5000050699,17,2,559,1168,7,16,0,3,5,0,0
7.0000054598,16,2,564,1172,7,17,0,1,2,0,0
7.5000058497,13,0,560,1171,3,20,0,3,4,0,0
8.0000062396,13,2,561,1168,5,20,0,3,3,0,0
8.5000066299,11,3,565,1170,4,22,0,0,2,0,0
9.0000070202,13,3,565,1171,5,20,0,1,1,0,0
9.5000074105,10,4,564,1164,7,23,0,2,1,0,0
10.0000078008,13,4,565,1170,5,20,0,1,1,0,0
10.5000081911,10,2,561,1161,9,23,0,4,2,0,0
11.0000085814,13,3,561,1164,8,20,0,1,5,0,0
11.5000089717,14,3,564,1172,4,19,0,2,1,0,0
12.0000093621,11,4,564,1168,4,21,1,2,1,0,0
12.5000097524,16,5,562,1166,8,17,0,3,2,0,0
13.0000101427,14,1,561,1164,11,19,0,4,2,0,0
13.5000105330,12,1,562,1164,10,21,0,2,3,0,0
14.0000109233,13,4,561,1164,7,20,0,2,4,0,0
14.5000113136,16,3,562,1171,5,17,0,3,2,0,0
15.0000117039,11,4,565,1162,11,21,1,1,1,0,0
15.5000120942,10,2,560,1161,8,23,0,4,3,0,0
16.0000124845,18,2,559,1168,8,14,1,3,5,0,0
16.5000128748,15,0,564,1171,9,18,0,3,0,0,0
17.0000132651,14,1,564,1170,8,19,0,1,2,0,0
17.5000136554,13,0,563,1171,6,20,0,1,3,0,0
18.0000140457,11,2,565,1168,7,22,0,0,2,0,0
18.5000144360,12,0,562,1167,8,21,0,1,4,0,0
19.0000148263,16,3,565,1168,11,17,0,1,1,0,0
19.5000152166,14,1,563,1168,9,19,0,1,3,0,0
20.0000156069,15,2,566,1170,10,18,0,1,0,0,0
20.5000159972,16,2,562,1168,9,17,0,4,1,0,0
21.0000163875,14,1,560,1169,5,18,1,4,3,0,0
21.5000167778,11,1,566,1168,9,22,0,0,1,0,0
22.0000171681,10,1,563,1162,11,23,0,0,4,0,0
22.5000175584,12,0,565,1162,16,21,0,0,2,0,0
23.0000179487,12,3,565,1169,6,21,0,1,1,0,0
23.5000183390,9,4,566,1165,7,24,0,1,0,0,0
24.0000187293,10,3,565,1163,10,22,1,2,0,0,0
24.5000191196,14,7,563,1161,10,19,0,2,2,0,0
25.0000195099,13,5,564,1167,6,18,2,2,1,0,0
25.5000199002,11,6,561,1159,8,22,0,5,1,0,0
26.0000202906,13,4,559,1164,5,19,1,6,2,0,0
26.5000206809,13,7,559,1160,6,20,0,2,6,0,0
27.0000210712,11,2,561,1165,6,22,0,1,5,0,0
27.5000214615,13,5,567,1165,11,20,0,0,0,0,0
28.0000218518,12,3,563,1160,13,20,1,2,2,0,0
28.5000222421,13,4,563,1167,6,20,0,2,2,0,0
29.0000226324,13,1,560,1159,14,20,0,3,4,0,0
29.5000230227,7,2,562,1157,11,26,0,3,2,0,0
30.0000234130,11,3,562,1160,11,21,1,4,1,0,0
30.5000238033,8,4,561,1161,5,25,0,3,3,0,0
31.0000241936,9,6,561,1161,4,24,0,4,2,0,0
31.5000245839,11,2,560,1160,10,22,0,5,2,0,0
32.0000249742,12,3,560,1161,9,21,0,5,2,0,0
32.5000253629,17,6,562,1169,5,16,0,2,3,0,0
33.0000257515,12,5,562,1162,8,20,1,5,0,0,0
33.5000261402,10,4,562,1159,10,23,0,3,2,0,0
34.0000265289,13,3,563,1165,9,18,2,3,1,0,0
34.5000269175,13,6,562,1163,7,18,2,1,4,0,0
35.0000273062,15,4,557,1163,6,18,0,4,6,0,0
35.5000276949,12,1,561,1162,11,21,0,5,1,0,0
36.0000280835,12,2,563,1164,10,21,0,2,2,0,0
36.5000284722,13,0,562,1164,12,20,0,2,3,0,0
37.0000288609,9,2,564,1161,11,24,0,2,1,0,0
37.5000292495,16,2,566,1175,6,17,0,1,0,0,0
38.0000296382,5,3,564,1163,4,28,0,2,1,0,0
38.5000300269,15,5,564,1170,5,17,1,1,2,0,0
39.0000304155,12,5,564,1167,5,20,1,1,2,0,0
39.5000308042,7,4,563,1158,9,26,0,2,2,0,0
40.0000311929,12,3,562,1164,8,21,0,2,3,0,0
40.5000315815,9,4,563,1161,8,24,0,3,1,0,0
41.0000319702,18,5,564,1169,9,15,0,2,1,0,0
41.5000323589,9,0,560,1165,5,24,0,6,1,0,0
42.0000327475,18,4,562,1171,6,15,0,2,3,0,0
42.5000331362,11,1,565,1162,14,22,0,2,0,0,0
43.0000335249,8,3,562,1163,5,25,0,3,2,0,0
43.5000339135,12,3,563,1163,10,21,0,1,3,0,0
44.0000343022,9,4,565,1164,7,24,0,1,1,0,0
44.5000346909,11,5,565,1168,4,21,1,2,0,0,0
45.0000350795,10,7,562,1160,6,23,0,1,4,0,0
45.5000354682,6,6,565,1156,10,27,0,1,1,0,0
46.0000358569,14,5,563,1166,7,18,1,1,3,0,0
46.5000362455,11,4,561,1158,11,22,0,3,3,0,0
47.0000366342,8,3,561,1157,10,25,0,6,0,0,0
47.5000370229,13,6,556,1154,10,19,1,5,6,0,0
48.0000374115,8,3,560,1162,4,24,1,5,2,0,0
48.5000378002,10,2,562,1160,11,22,1,3,2,0,0
49.0000381889,15,2,564,1166,12,18,0,2,1,0,0
49.5000385775,6,3,565,1162,7,26,1,2,0,0,0
50.0000389662,12,3,562,1162,10,21,0,4,1,0,0
50.5000393549,11,2,562,1166,6,22,0,4,1,0,0
51.0000397436,12,2,562,1165,8,21,0,4,1,0,0
51.5000401322,10,1,564,1162,12,23,0,2,1,0,0
52.0000405209,15,2,561,1162,13,17,1,1,5,0,0
52.5000409096,7,1,564,1167,4,25,1,2,1,0,0
53.0000412982,10,4,563,1165,5,23,0,0,4,0,0
53.5000416869,12,1,564,1167,9,21,0,2,1,0,0
54.0000420756,10,5,565,1163,8,23,0,1,1,0,0
54.5000424642,10,3,558,1158,8,23,0,5,4,0,0
55.0000428529,8,3,563,1161,8,25,0,4,0,0,0
55.5000432416,13,2,563,1162,13,20,0,1,3,0,0
56.0000436302,11,2,564,1166,8,21,1,2,1,0,0
56.5000440189,13,1,565,1168,10,20,0,1,1,0,0
57.0000444076,7,0,564,1163,9,26,0,1,2,0,0
57.5000447962,12,1,567,1168,11,21,0,0,0,0,0
58.0000451849,15,3,566,1168,11,17,1,1,0,0,0
58.5000455736,10,4,564,1160,11,23,0,2,1,0,0
59.0000459622,10,2,561,1164,6,23,0,3,3,0,0
59.5000463509,14,1,563,1169,8,19,0,3,1,0,0
60.0000467396,11,1,564,1164,11,22,0,1,2,0,0
60.5000471282,14,2,564,1171,6,19,0,1,2,0,0
61.0000475169,11,2,562,1164,8,22,0,1,4,0,0
61.5000479056,13,4,564,1167,7,20,0,2,1,0,0
62.0000482942,16,3,562,1171,5,16,1,4,1,0,0
62.5000486829,13,4,560,1159,11,20,0,5,2,0,0
63.0000490716,10,4,561,1162,6,23,0,4,2,0,0
63.5000494602,10,3,561,1162,7,23,0,3,3,0,0
64.0000498489,14,3,560,1169,3,19,0,4,3,0,0
64.5000502376,10,5,564,1166,4,23,0,2,1,0,0
65.0000506262,8,5,562,1163,3,24,1,5,0,0,0
65.5000510149,13,4,564,1164,10,20,0,1,2,0,0
66.0000514036,19,4,561,1171,6,13,1,3,3,0,0
66.5000517922,14,3,563,1168,7,18,1,3,1,0,0
67.0000521809,14,7,563,1163,8,19,0,3,1,0,0
67.5000525696,13,6,562,1159,11,20,0,4,1,0,0
68.0000529582,15,6,563,1166,7,18,0,3,1,0,0
68.5000533469,13,3,561,1161,11,20,0,4,2,0,0
69.0000537356,9,1,561,1161,9,24,0,4,2,0,0
69.5000541242,12,3,561,1166,5,21,0,3,3,0,0
70.0000545129,9,1,557,1165,1,24,0,5,5,0,0
70.5000549016,11,3,562,1163,8,22,0,3,2,0,0
71.0000552902,8,3,563,1162,7,25,0,3,1,0,0
71.5000556789,13,1,557,1163,7,20,0,5,5,0,0
72.0000560676,15,4,563,1168,7,18,0,2,2,0,0
72.5000564562,10,4,565,1164,8,23,0,1,1,0,0
73.0000568449,10,3,564,1162,10,23,0,1,2,0,0
73.5000572336,12,4,565,1164,10,21,0,1,1,0,0
74.0000576222,13,1,559,1165,7,20,0,4,4,0,0
74.5000580109,7,4,565,1159,10,26,0,1,1,0,0
75.0000583996,11,3,565,1165,9,22,0,1,1,0,0
75.5000587882,9,1,564,1163,10,24,0,3,0,0,0
76.0000591769,8,2,565,1166,6,24,1,1,1,0,0
76.5000595656,15,2,565,1172,7,17,1,1,1,0,0
77.0000599543,16,4,565,1169,9,17,0,0,2,0,0
77.5000603429,12,4,565,1167,7,21,0,1,1,0,0
78.0000607316,12,5,565,1165,8,21,0,1,1,0,0
78.5000611203,6,3,564,1160,8,27,0,3,0,0,0
79.0000615089,15,3,564,1170,7,18,0,2,1,0,0
79.5000618976,16,4,561,1168,6,17,0,4,2,0,0
80.0000622863,11,2,560,1163,7,22,0,3,4,0,0
80.5000626749,15,1,566,1176,5,18,0,0,1,0,0
81.0000630636,12,2,565,1171,5,21,0,0,2,0,0
81.5000634523,11,2,566,1167,9,22,0,0,1,0,0
82.0000638409,13,2,562,1171,3,19,1,3,2,0,0
82.5000642296,12,5,564,1168,4,21,0,2,1,0,0
83.0000646183,12,3,563,1167,6,21,0,3,1,0,0
83.5000650069,17,3,563,1171,7,16,0,2,2,0,0
84.0000653956,15,3,562,1164,11,18,0,1,4,0,0
84.5000657843,11,3,563,1167,5,20,2,3,1,0,0
85.0000661729,11,6,561,1163,4,21,1,5,1,0,0
85.5000665616,12,5,558,1154,12,21,0,5,4,0,0
86.0000669503,9,5,560,1154,11,24,0,4,3,0,0
86.5000673389,10,3,561,1161,8,23,0,5,1,0,0
87.0000677276,10,6,563,1160,8,23,0,3,1,0,0
87.5000681163,13,5,559,1161,7,20,0,3,5,0,0
88.0000685049,10,7,561,1158,7,23,0,3,3,0,0
88.5000688936,15,5,558,1157,12,18,0,6,3,0,0
89.0000692823,14,2,558,1159,12,19,0,7,2,0,0
89.5000696709,13,4,560,1154,16,20,0,5,2,0,0
90.0000700596,13,3,562,1163,10,20,0,2,3,0,0
90.5000704483,9,2,560,1161,7,24,0,6,1,0,0
91.0000708369,9,3,564,1161,10,24,0,3,0,0,0
91.5000712256,15,4,563,1167,8,18,0,0,4,0,0
92.0000716143,14,4,565,1171,5,18,1,1,1,0,0
92.5000720029,9,3,563,1165,5,24,0,3,1,0,0
93.0000723916,9,4,564,1166,4,23,1,3,0,0,0
93.5000727803,14,4,563,1160,14,19,0,2,2,0,0
94.0000731689,11,5,561,1161,7,22,0,3,3,0,0
94.5000735576,13,2,562,1169,5,20,0,4,1,0,0
95.0000739463,11,3,562,1166,5,22,0,5,0,0,0
95.5000743349,11,6,564,1162,8,22,0,1,2,0,0
96.0000747236,11,1,559,1161,9,22,0,6,2,0,0
96.5000751123,14,3,562,1166,8,19,0,4,1,0,0
97.0000755009,12,4,565,1161,13,21,0,1,1,0,0
97.5000758896,12,4,566,1168,7,21,0,1,0,0,0
98.0000762783,12,3,562,1167,5,21,0,4,1,0,0
98.5000766669,15,4,560,1167,5,18,0,3,4,0,0
99.0000770556,16,3,563,1169,8,17,0,3,1,0,0
99.5000774443,13,4,563,1162,11,19,1,2,2,0,0
100.0000778329,18,2,561,1170,8,15,0,4,2,0,0
100.5000782216,16,6,564,1168,7,17,0,1,2,0,0
101.0000786103,13,1,562,1168,7,19,1,4,1,0,0
101.5000789989,10,4,563,1162,8,22,1,2,2,0,0
102.0000793876,10,3,562,1160,10,23,0,1,4,0,0
102.5000797763,8,3,564,1163,7,25,0,2,1,0,0
103.0000801649,11,1,563,1165,9,22,0,4,0,0,0
103.5000805536,14,2,563,1171,5,18,1,2,2,0,0
104.0000809423,6,1,564,1167,3,25,2,3,0,0,0
104.5000813309,12,2,563,1161,13,21,0,3,1,0,0
105.0000817196,12,1,559,1164,7,21,0,5,3,0,0
105.5000821083,5,2,564,1165,3,27,1,2,1,0,0
106.0000824970,14,1,563,1166,11,19,0,2,2,0,0
106.5000828856,18,3,565,1174,7,15,0,1,1,0,0
