# Time 8,KK,Kpp,PP,K,Kp,K_KK,Kp_KK,Kpp_PP,Kp_PP,KKa,PPa
0.0000000000,540,0,60,1201,0,0,0,0,0,0,0
0.5000003900,234,38,56,752,101,290,16,2,2,0,0
1.0000007801,247,171,53,582,148,267,26,1,6,0,0
1.5000011701,282,320,50,444,169,235,23,7,3,0,0
2.0000015601,310,468,39,367,115,205,25,16,5,0,0
2.5000019502,331,575,38,281,114,191,18,18,4,0,0
3.0000023403,378,688,34,229,96,143,19,24,2,0,0
3.5000027304,411,797,21,155,81,119,10,39,0,0,0
4.0000031205,441,892,24,109,65,91,8,34,2,0,0
4.5000035104,457,964,27,73,48,72,11,31,2,0,0
5.0000039003,474,1000,28,54,49,55,11,32,0,0,0
5.5000042901,482,1049,35,39,30,45,13,25,0,0,0
6.0000046800,507,1064,17,28,33,27,6,43,0,0,0
6.5000050699,519,1089,19,26,24,15,6,41,0,0,0
7.0000054598,518,1106,31,19,25,13,9,29,0,0,0
7.5000058497,519,1105,20,17,18,15,6,40,0,0,0
8.0000062396,524,1112,17,14,16,14,2,43,0,0,0
8.5000066299,524,1116,21,12,18,14,2,39,0,0,0
9.0000070202,524,1122,25,15,13,10,6,34,1,0,0
9.5000074105,528,1119,26,16,20,8,4,33,1,0,0
10.0000078008,531,1128,22,11,15,7,2,38,0,0,0
10.5000081911,526,1121,23,9,20,9,5,37,0,0,0
11.0000085814,531,1122,21,10,21,6,3,37,2,0,0
11.5000089717,531,1126,17,11,12,8,1,43,0,0,0
12.0000093621,525,1122,15,7,12,11,4,43,2,0,0
12.5000097524,527,1120,17,9,16,9,4,41,2,0,0
13.0000101427,528,1121,18,11,15,9,3,40,2,0,0
13.5000105330,524,1116,16,12,13,8,8,44,0,0,0
14.0000109233,529,1117,16,12,17,9,2,44,0,0,0
14.5000113136,522,1124,24,6,17,12,6,35,1,0,0
15.0000117039,526,1131,24,7,13,9,5,35,1,0,0
15.5000120942,530,1126,21,5,21,6,4,39,0,0,0
16.0000124845,531,1131,23,8,16,5,4,36,1,0,0
16.5000128748,529,1125,17,8,14,6,5,42,1,0,0
17.0000132651,531,1128,21,8,17,6,3,39,0,0,0
17.5000136554,529,1138,27,5,14,8,3,32,1,0,0
18.0000140457,535,1131,16,10,11,3,2,42,2,0,0
18.5000144360,527,1134,27,7,14,12,1,33,0,0,0
19.0000148263,529,1134,22,8,10,8,3,38,0,0,0
19.5000152166,532,1125,18,9,17,6,2,41,1,0,0
20.0000156069,537,1125,21,10,24,2,1,38,1,0,0
20.5000159972,531,1136,28,9,15,4,5,32,0,0,0
21.0000163875,526,1133,23,5,12,10,4,37,0,0,0
21.5000167778,528,1131,20,7,11,9,3,38,2,0,0
22.0000171681,531,1133,29,7,21,6,3,31,0,0,0
22.5000175584,529,1133,26,7,16,5,6,34,0,0,0
23.0000179487,532,1133,23,6,17,4,4,37,0,0,0
23.5000183390,535,1133,24,8,19,2,3,36,0,0,0
24.0000187293,532,1130,17,8,12,4,4,42,1,0,0
24.5000191196,532,1136,22,8,11,3,5,38,0,0,0
25.0000195099,531,1130,19,7,14,4,5,40,1,0,0
25.5000199002,535,1142,24,6,12,3,2,36,0,0,0
26.0000202906,533,1134,18,7,11,2,5,40,2,0,0
26.5000206809,532,1125,19,10,17,4,4,40,1,0,0
27.0000210712,531,1134,26,8,16,6,3,34,0,0,0
27.5000214615,528,1135,22,5,11,8,4,38,0,0,0
28.0000218518,527,1127,23,5,19,11,2,36,1,0,0
28.5000222421,528,1129,21,6,15,8,4,38,1,0,0
29.0000226324,532,1141,33,11,14,5,3,27,0,0,0
29.5000230227,530,1131,21,8,13,7,3,39,0,0,0
30.0000234130,531,1137,24,7,12,8,1,36,0,0,0
30.5000238033,533,1125,18,8,19,5,2,41,1,0,0
31.0000241936,529,1133,22,2,17,10,1,38,0,0,0
31.5000245839,537,1139,25,6,18,1,2,35,0,0,0
32.0000249742,537,1123,13,10,18,2,1,46,1,0,0
32.5000253629,530,1123,23,11,20,4,6,35,2,0,0
33.0000257515,528,1122,22,10,19,10,2,38,0,0,0
33.5000261402,529,1126,17,12,9,9,2,42,1,0,0
34.0000265289,526,1123,16,7,13,12,2,43,1,0,0
34.5000269175,528,1137,25,6,11,11,1,35,0,0,0
35.0000273062,528,1135,25,5,14,8,4,35,0,0,0
35.5000276949,532,1137,18,4,10,5,3,42,0,0,0
36.0000280835,534,1139,20,6,10,3,3,40,0,0,0
36.5000284722,531,1136,21,7,10,4,5,39,0,0,0
37.0000288609,528,1121,21,12,17,7,5,39,0,0,0
37.5000292495,530,1122,22,12,19,8,2,37,1,0,0
38.0000296382,534,1135,23,8,15,4,2,37,0,0,0
38.5000300269,531,1131,21,5,17,3,6,37,2,0,0
39.0000304155,530,1141,18,4,4,2,8,40,2,0,0
39.5000308042,527,1133,20,2,13,7,6,38,2,0,0
40.0000311929,529,1124,23,10,19,4,7,36,1,0,0
40.5000315815,526,1130,27,9,15,9,5,32,1,0,0
41.0000319702,526,1132,20,6,9,9,5,40,0,0,0
41.5000323589,531,1129,22,6,19,5,4,37,1,0,0
42.0000327475,531,1136,24,7,13,2,7,36,0,0,0
42.5000331362,533,1138,24,6,14,4,3,35,1,0,0
43.0000335249,537,1134,22,8,18,0,3,38,0,0,0
43.5000339135,533,1145,23,4,8,5,2,37,0,0,0
44.0000343022,533,1136,20,2,16,3,4,39,1,0,0
44.5000346909,534,1140,24,3,16,3,3,35,1,0,0
45.0000350795,532,1142,24,7,8,5,3,36,0,0,0
45.5000354682,530,1129,19,6,15,6,4,40,1,0,0
46.0000358569,532,1136,23,8,12,3,5,37,0,0,0
46.5000362455,532,1135,21,6,13,4,4,39,0,0,0
47.0000366342,532,1136,22,4,15,4,4,37,1,0,0
47.5000370229,532,1140,26,6,13,4,4,34,0,0,0
48.0000374115,529,1138,26,4,14,6,5,34,0,0,0
48.5000378002,534,1131,25,7,22,3,3,33,2,0,0
49.0000381889,534,1131,25,12,17,1,5,35,0,0,0
49.5000385775,528,1142,29,6,10,8,4,30,1,0,0
50.0000389662,529,1129,21,6,16,10,1,39,0,0,0
50.5000393549,527,1123,20,6,19,9,4,37,3,0,0
51.0000397436,531,1125,20,10,17,5,4,39,1,0,0
51.5000401322,533,1127,27,8,26,6,1,33,0,0,0
52.0000405209,531,1122,27,11,26,5,4,32,1,0,0
52.5000409096,532,1126,18,8,17,7,1,42,0,0,0
53.0000412982,535,1131,13,2,16,4,1,47,0,0,0
53.5000416869,539,1144,29,5,20,0,1,30,1,0,0
54.0000420756,531,1136,16,4,8,4,5,44,0,0,0
54.5000424642,530,1137,21,5,10,3,7,39,0,0,0
55.0000428529,534,1137,25,7,16,4,2,33,2,0,0
55.5000432416,532,1123,16,10,16,4,4,44,0,0,0
56.0000436302,530,1127,19,7,16,7,3,41,0,0,0
56.5000440189,521,1128,24,5,13,9,10,36,0,0,0
57.0000444076,528,1135,21,3,12,10,2,39,0,0,0
57.5000447962,532,1142,22,4,9,5,3,38,0,0,0
58.0000451849,528,1140,29,5,13,5,7,31,0,0,0
58.5000455736,534,1134,19,5,15,2,4,41,0,0,0
59.0000459622,530,1131,22,5,17,3,7,37,1,0,0
59.5000463509,531,1134,21,4,15,4,5,38,1,0,0
60.0000467396,532,1135,21,3,16,6,2,39,0,0,0
60.5000471282,531,1137,22,5,12,4,5,38,0,0,0
61.0000475169,533,1128,20,9,17,3,4,40,0,0,0
61.5000479056,529,1136,21,5,10,7,4,39,0,0,0
62.0000482942,532,1139,25,5,14,3,5,35,0,0,0
62.5000486829,533,1133,15,6,10,4,3,45,0,0,0
63.0000490716,534,1135,23,12,11,4,2,37,0,0,0
63.5000494602,527,1124,22,12,14,7,6,38,0,0,0
64.0000498489,534,1134,25,9,17,6,0,32,3,0,0
64.5000502376,526,1122,18,10,13,7,7,42,0,0,0
65.0000506262,534,1137,24,9,13,3,3,35,1,0,0
65.5000510149,531,1131,20,6,15,5,4,38,2,0,0
66.0000514036,535,1134,24,9,17,3,2,36,0,0,0
66.5000517922,529,1130,15,7,8,3,8,43,2,0,0
67.0000521809,531,1135,26,10,13,5,4,32,2,0,0
67.5000525696,533,1130,18,10,12,6,1,42,0,0,0
68.0000529582,525,1120,19,5,20,11,4,40,1,0,0
68.5000533469,533,1124,17,8,19,6,1,42,1,0,0
69.0000537356,534,1129,20,8,18,4,2,40,0,0,0
69.5000541242,528,1136,27,7,13,9,3,33,0,0,0
70.0000545129,530,1124,17,8,16,8,2,42,1,0,0
70.5000549016,530,1128,21,7,17,5,5,37,2,0,0
71.0000552902,527,1129,17,6,10,9,4,43,0,0,0
71.5000556789,532,1129,20,9,15,5,3,40,0,0,0
72.0000560676,531,1128,11,9,6,6,3,48,1,0,0
72.5000564562,526,1130,22,9,10,9,5,37,1,0,0
73.0000568449,528,1129,17,10,7,9,3,42,1,0,0
73.5000572336,525,1121,20,11,14,8,7,38,2,0,0
74.0000576222,531,1126,21,12,15,7,2,38,1,0,0
74.5000580109,525,1127,20,4,15,11,4,39,1,0,0
75.0000583996,530,1129,26,9,19,4,6,32,2,0,0
75.5000587882,528,1125,25,7,22,7,5,35,0,0,0
76.0000591769,532,1129,23,8,19,2,6,37,0,0,0
76.5000595656,530,1134,30,6,21,4,6,30,0,0,0
77.0000599543,525,1136,23,4,9,9,6,37,0,0,0
77.5000603429,528,1134,23,3,15,8,4,36,1,0,0
78.0000607316,533,1127,19,3,23,2,5,39,2,0,0
78.5000611203,532,1136,22,4,15,4,4,38,0,0,0
79.0000615089,535,1137,19,4,14,3,2,38,3,0,0
79.5000618976,529,1137,21,5,9,5,6,38,1,0,0
80.0000622863,532,1143,26,7,9,3,5,34,0,0,0
80.5000626749,530,1128,17,5,15,5,5,43,0,0,0
81.0000630636,536,1134,21,8,16,2,2,39,0,0,0
81.5000634523,529,1137,25,5,13,5,6,34,1,0,0
82.0000638409,527,1135,27,6,14,4,9,33,0,0,0
82.5000642296,535,1132,25,8,21,2,3,35,0,0,0
83.0000646183,529,1131,19,9,9,5,6,40,1,0,0
83.5000650069,528,1124,22,9,18,8,4,38,0,0,0
84.0000653956,535,1127,16,9,16,5,0,44,0,0,0
84.5000657843,528,1131,21,7,12,7,5,39,0,0,0
85.0000661729,529,1137,21,3,11,7,4,39,0,0,0
85.5000665616,532,1141,27,6,13,4,4,33,0,0,0
86.0000669503,534,1133,26,8,20,2,4,34,0,0,0
86.5000673389,529,1133,24,7,14,8,3,35,1,0,0
87.0000677276,526,1124,23,6,20,10,4,37,0,0,0
87.5000681163,530,1135,28,9,15,4,6,32,0,0,0
88.0000685049,534,1135,19,7,12,6,0,40,1,0,0
88.5000688936,524,1136,26,5,10,9,7,33,1,0,0
89.0000692823,532,1130,22,8,17,6,2,38,0,0,0
89.5000696709,530,1130,20,10,11,8,2,40,0,0,0
90.0000700596,534,1125,21,12,19,4,2,39,0,0,0
90.5000704483,529,1135,28,9,14,8,3,32,0,0,0
91.0000708369,531,1123,15,11,13,4,5,45,0,0,0
91.5000712256,531,1130,26,9,19,6,3,34,0,0,0
92.0000716143,525,1136,27,4,13,7,8,32,1,0,0
92.5000720029,530,1140,30,6,15,7,3,30,0,0,0
93.0000723916,529,1130,17,4,13,6,5,43,0,0,0
