# Time 8,KK,Kpp,PP,K,Kp,K_KK,Kp_KK,Kpp_PP,Kp_PP,KKa,PPa
0.0000000000,18,0,582,1201,0,0,0,0,0,0,0
0.5000003900,5,0,581,1182,5,13,0,0,1,0,0
1.0000007801,8,0,581,1187,3,10,0,0,1,0,0
1.5000011701,4,1,580,1182,2,14,0,1,1,0,0
2.0000015601,9,0,578,1184,4,9,0,1,3,0,0
2.5000019502,8,1,581,1184,5,10,0,0,1,0,0
3.0000023403,6,2,580,1179,6,12,0,0,2,0,0
3.5000027304,6,2,582,1184,3,12,0,0,0,0,0
4.0000031205,4,1,579,1180,3,14,0,3,0,0,0
4.5000035104,6,2,581,1180,6,12,0,1,0,0,0
5.0000039003,4,1,581,1181,4,14,0,1,0,0,0
5.5000042901,10,2,579,1185,3,8,0,1,2,0,0
6.0000046800,7,0,580,1181,7,11,0,2,0,0,0
6.5000050699,6,1,581,1184,3,12,0,0,1,0,0
7.0000054598,6,3,581,1184,1,12,0,0,1,0,0
7.5000058497,4,0,580,1181,4,14,0,1,1,0,0
8.0000062396,9,0,579,1185,4,9,0,0,3,0,0
8.5000066299,9,1,579,1182,6,9,0,0,3,0,0
9.0000070202,5,2,582,1183,3,13,0,0,0,0,0
9.5000074105,6,0,580,1184,3,12,0,1,1,0,0
10.0000078008,4,0,581,1182,4,14,0,0,1,0,0
10.5000081911,8,0,582,1186,5,9,1,0,0,0,0
11.0000085814,4,1,578,1180,2,14,0,1,3,0,0
11.5000089717,4,2,580,1181,2,14,0,2,0,0,0
12.0000093621,8,0,579,1185,3,10,0,3,0,0,0
12.5000097524,6,2,582,1180,7,12,0,0,0,0,0
13.0000101427,7,0,579,1185,2,11,0,2,1,0,0
13.5000105330,7,0,581,1185,4,11,0,1,0,0,0
14.0000109233,6,1,581,1185,2,12,0,1,0,0,0
14.5000113136,9,0,579,1183,6,9,0,1,2,0,0
15.0000117039,10,0,580,1185,6,7,1,1,1,0,0
15.5000120942,4,0,580,1179,6,14,0,2,0,0,0
16.0000124845,9,0,577,1185,2,9,0,2,3,0,0
16.5000128748,5,0,580,1182,4,13,0,2,0,0,0
17.0000132651,4,0,581,1184,2,14,0,0,1,0,0
17.5000136554,11,1,579,1189,1,7,0,1,2,0,0
18.0000140457,5,2,581,1182,3,13,0,1,0,0,0
18.5000144360,4,2,579,1178,4,14,0,1,2,0,0
19.0000148263,8,1,580,1181,7,10,0,1,1,0,0
19.5000152166,11,2,580,1180,10,7,0,1,1,0,0
20.0000156069,5,1,580,1182,3,13,0,2,0,0,0
20.5000159972,8,2,580,1182,5,10,0,1,1,0,0
21.0000163875,6,2,577,1178,4,12,0,3,2,0,0
21.5000167778,8,1,579,1181,6,10,0,3,0,0,0
22.0000171681,10,1,579,1184,5,8,0,2,1,0,0
22.5000175584,6,2,577,1176,6,12,0,1,4,0,0
23.0000179487,4,0,579,1180,4,14,0,1,2,0,0
23.5000183390,5,0,581,1185,2,13,0,0,1,0,0
24.0000187293,5,0,580,1185,1,13,0,1,1,0,0
24.5000191196,3,2,580,1181,1,15,0,0,2,0,0
25.0000195099,6,1,580,1184,2,12,0,1,1,0,0
25.5000199002,5,2,581,1184,1,13,0,1,0,0,0
26.0000202906,3,0,579,1180,3,15,0,2,1,0,0
26.5000206809,7,1,581,1179,9,11,0,0,1,0,0
27.0000210712,7,2,580,1182,4,11,0,1,1,0,0
27.5000214615,9,1,578,1178,9,9,0,2,2,0,0
28.0000218518,5,3,582,1180,5,13,0,0,0,0,0
28.5000222421,5,2,580,1184,0,13,0,2,0,0,0
29.0000226324,8,1,580,1183,5,10,0,2,0,0,0
29.5000230227,6,1,578,1179,5,12,0,2,2,0,0
30.0000234130,6,1,581,1182,5,12,0,0,1,0,0
30.5000238033,5,2,581,1183,2,13,0,0,1,0,0
31.0000241936,3,0,579,1180,3,15,0,1,2,0,0
31.5000245839,9,1,581,1183,7,9,0,1,0,0,0
32.0000249742,3,0,582,1183,3,15,0,0,0,0,0
32.5000253629,8,0,582,1188,3,10,0,0,0,0,0
33.0000257515,4,1,581,1183,2,14,0,1,0,0,0
33.5000261402,7,1,579,1182,4,10,1,0,3,0,0
34.0000265289,10,3,580,1182,6,8,0,0,2,0,0
34.5000269175,4,0,577,1181,1,14,0,2,3,0,0
35.0000273062,7,1,578,1181,4,11,0,3,1,0,0
35.5000276949,6,4,581,1177,7,12,0,1,0,0,0
36.0000280835,8,5,581,1178,7,10,0,1,0,0,0
36.5000284722,7,6,579,1179,2,11,0,2,1,0,0
37.0000288609,8,5,581,1179,6,10,0,1,0,0,0
37.5000292495,7,1,576,1177,6,11,0,3,3,0,0
38.0000296382,8,1,580,1184,4,10,0,2,0,0,0
38.5000300269,5,1,581,1181,5,13,0,0,1,0,0
39.0000304155,4,0,579,1182,2,13,1,2,1,0,0
39.5000308042,8,5,579,1179,4,10,0,2,1,0,0
40.0000311929,4,3,580,1180,2,14,0,0,2,0,0
40.5000315815,6,0,578,1180,5,12,0,2,2,0,0
41.0000319702,6,0,582,1184,5,12,0,0,0,0,0
41.5000323589,6,0,581,1184,4,12,0,1,0,0,0
42.0000327475,6,0,579,1180,6,11,1,2,1,0,0
42.5000331362,6,0,578,1180,5,12,0,3,1,0,0
43.0000335249,6,0,580,1183,4,12,0,1,1,0,0
43.5000339135,7,2,580,1178,8,11,0,2,0,0,0
44.0000343022,5,1,580,1180,5,13,0,2,0,0,0
