3.092783505154639290e-02,1.226929044651172600e-04
3.448275862068965469e-02,1.526495119338668342e-04
3.986135181975736241e-02,2.042512685954123435e-04
4.712041884816754039e-02,2.859319446576950147e-04
5.448154657293497599e-02,3.829623870429426551e-04
6.194690265486725578e-02,4.960663319107908205e-04
7.142857142857142461e-02,6.612159853576464333e-04
8.303249097472924223e-02,8.963617318898151705e-04
9.689213893967092706e-02,1.225419705960017385e-03
1.111111111111111049e-01,1.618306475246336987e-03
1.278195488721804440e-01,2.152764914451067105e-03
1.472275334608030561e-01,2.874320237095753273e-03
1.695906432748537918e-01,3.843437526395710336e-03
1.952191235059760888e-01,5.141169254783962278e-03
2.269938650306748407e-01,7.039145154731031931e-03
2.605042016806722871e-01,9.405606223543408126e-03
2.987012987012986898e-01,1.259007485716704539e-02
3.452914798206278002e-01,1.723663143752150739e-02
3.986013986013985932e-01,2.369770883947673601e-02
4.598540145985401395e-01,3.285963949742311957e-02
5.267175572519083859e-01,4.540986561788500769e-02
6.085790884718498273e-01,6.541517290117461469e-02
6.997167138810198583e-01,9.608922781246526101e-02
8.072289156626506479e-01,1.505374817726067849e-01
9.292604501607717449e-01,2.561398087214751818e-01
1.068965517241379226e+00,4.306612299557160961e-01
1.230483271375464760e+00,5.680302103991994311e-01
1.419354838709677491e+00,6.550459341478692687e-01
1.631578947368421018e+00,7.138148314350228896e-01
1.884615384615384581e+00,7.594012577061221014e-01
2.174603174603174427e+00,7.949798271307320086e-01
2.488372093023255793e+00,8.223937671570101804e-01
2.870967741935483986e+00,8.467223920321311770e-01
3.316546762589927866e+00,8.674340813585856846e-01
3.799999999999999822e+00,8.841590908504446400e-01
4.405405405405405261e+00,8.998038688254849093e-01
5.060606060606060552e+00,9.124815026523734884e-01
5.818181818181818343e+00,9.235869612871675516e-01
6.692307692307692513e+00,9.333031198605432621e-01
7.695652173913043903e+00,9.417692410815678983e-01
8.836065573770492065e+00,9.490925738569171433e-01
1.032075471698113134e+01,9.562406860078443982e-01
1.176595744680851041e+01,9.614946236392234447e-01
1.363414634146341520e+01,9.666623214201336411e-01
1.566666666666666607e+01,9.709062283827991635e-01
1.775000000000000000e+01,9.742622680104366939e-01
2.042857142857142705e+01,9.775848969090973339e-01
2.400000000000000000e+01,9.808752862788532312e-01
2.757142857142857295e+01,9.833225963351707177e-01
3.233333333333333570e+01,9.857528563286802603e-01
