3.092783505154639290e-02,1.226893337502231950e-04
3.270223752151463215e-02,1.372294653971850337e-04
3.448275862068965469e-02,1.526450719502036343e-04
3.806228373702422174e-02,1.861428169050094385e-04
3.986135181975736241e-02,2.042453329022698039e-04
4.347826086956521618e-02,2.432095890922706598e-04
4.712041884816754039e-02,2.859236447644154084e-04
5.078809106830122627e-02,3.324744570538628848e-04
5.448154657293497599e-02,3.829512837096796371e-04
5.820105820105819783e-02,4.374457576372200616e-04
6.194690265486725578e-02,4.960519659219851489e-04
6.571936056838366402e-02,5.588665290967903456e-04
7.142857142857142461e-02,6.611968621609730021e-04
7.719928186714541951e-02,7.735663578537724933e-04
8.303249097472924223e-02,8.963358574502634096e-04
8.892921960072595888e-02,1.029881342663681787e-03
9.489051094890510463e-02,1.174594723250523649e-03
1.029411764705882304e-01,1.385627056584978192e-03
1.090573012939001912e-01,1.558018805298172320e-03
1.173184357541899453e-01,1.807556052380495000e-03
1.257035647279549639e-01,2.080622030685309615e-03
1.342155009451795888e-01,2.378410184870117985e-03
1.450381679389312894e-01,2.787347604364346677e-03
1.560693641618497163e-01,3.239545599929372598e-03
1.673151750972762530e-01,3.737862655618701038e-03
1.787819253438114042e-01,4.285389271787439468e-03
1.928429423459244452e-01,5.012109091478001224e-03
2.072434607645875226e-01,5.820850023520115352e-03
2.219959266802443987e-01,6.718601201483977332e-03
2.371134020618556604e-01,7.713104336918254721e-03
2.552301255230125521e-01,9.007165874496580321e-03
2.738853503184713323e-01,1.046001814450238029e-02
2.931034482758620441e-01,1.208914939433121047e-02
3.129102844638949610e-01,1.391456356358598996e-02
3.363028953229398876e-01,1.627075025974284925e-02
3.605442176870748416e-01,1.895357155766350110e-02
3.888888888888888951e-01,2.242189018658010888e-02
4.150943396226415283e-01,2.596897166610673963e-02
4.457831325301204739e-01,3.057334980910520958e-02
4.778325123152709630e-01,3.594898914166772680e-02
5.113350125944584601e-01,4.225527192611255867e-02
5.503875968992247847e-01,5.060691106940583273e-02
5.915119363395225927e-01,6.074510922791871020e-02
6.348773841961853348e-01,7.320402270447198823e-02
6.806722689075630495e-01,8.875704023911801244e-02
7.291066282420749500e-01,1.085668367019494013e-01
7.804154302670622823e-01,1.344535190120504931e-01
8.348623853211009083e-01,1.693615951221586480e-01
8.987341772151898889e-01,2.238057967161423134e-01
9.607843137254902244e-01,2.937308785834040759e-01
1.033898305084745672e+00,3.883066959364880333e-01
1.105263157894736947e+00,4.695736743500155685e-01
1.189781021897810209e+00,5.411327914206133238e-01
1.272727272727272707e+00,5.921256102282611566e-01
1.362204724409448842e+00,6.335789994604816844e-01
1.469135802469135887e+00,6.713933601563404352e-01
1.575107296137339130e+00,7.006320946689607032e-01
1.678571428571428603e+00,7.237873680904975959e-01
1.803738317757009435e+00,7.467640782229471030e-01
1.941176470588235281e+00,7.674196560971888736e-01
2.076923076923077094e+00,7.843912894674890390e-01
2.225806451612903025e+00,8.000847143258172922e-01
2.389830508474576121e+00,8.146922457619505398e-01
2.550295857988165604e+00,8.268902613410381575e-01
2.750000000000000000e+00,8.398431652832145655e-01
2.947368421052631415e+00,8.507540474146683129e-01
3.166666666666666519e+00,8.611622290556504300e-01
3.379562043795620419e+00,8.698986613969258430e-01
3.615384615384615419e+00,8.783213508517960788e-01
3.878048780487804770e+00,8.864573101314034975e-01
4.172413793103448398e+00,8.943304556258061533e-01
4.454545454545454142e+00,9.008858722404632369e-01
4.825242718446602019e+00,9.083256211719551443e-01
5.122448979591836427e+00,9.135115282391774727e-01
5.521739130434782261e+00,9.196027300091048629e-01
5.896551724137930606e+00,9.245750351366089914e-01
6.317073170731707599e+00,9.294583014980564162e-01
6.792207792207792139e+00,9.342570803697084481e-01
7.333333333333333037e+00,9.389756181695663173e-01
7.823529411764705621e+00,9.426953496120582532e-01
8.375000000000000000e+00,9.463681832236482405e-01
9.000000000000000000e+00,9.499959338159608135e-01
9.714285714285713524e+00,9.535803249118275371e-01
1.032075471698113134e+01,9.562411520502949180e-01
1.100000000000000000e+01,9.588791738746028637e-01
1.176595744680851041e+01,9.614950276088264358e-01
1.263636363636363669e+01,9.640893275090608450e-01
1.363414634146341520e+01,9.666626659280692646e-01
1.478947368421052566e+01,9.692156143219328168e-01
1.566666666666666607e+01,9.709065252675332935e-01
1.664705882352941302e+01,9.725887781541300292e-01
1.835483870967741993e+01,9.750962617561829138e-01
1.968965517241379359e+01,9.767575399845962458e-01
2.042857142857142705e+01,9.775851210458457174e-01
2.207692307692307665e+01,9.792342569878118574e-01
2.400000000000000000e+01,9.808754755742933318e-01
2.508695652173912904e+01,9.816931591882660513e-01
2.757142857142857295e+01,9.833227601470145851e-01
2.900000000000000000e+01,9.841347109000135873e-01
3.233333333333333570e+01,9.857529951959195236e-01
